Model,MDO3034
Firmware Version,1.08

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,0.0002,,
Horizontal Delay,0,,
Sample Interval,2e-07,,
Record Length,10000,,
Gating,0.0% to 100.0%,,
Probe Attenuation,10,10,1
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,1,1,1
Vertical Position,0,-0.02,0
,,,
,,,
,,,
Label,M2024,M2029,M2030
TIME,CH1,CH3,CH4
-1.000000e-03,-0.0207813,2.52,3.23734
-9.998000e-04,-0.020625,2.52062,3.23453
-9.996000e-04,-0.020625,2.51797,3.23656
-9.994000e-04,-0.0203125,2.52016,3.23438
-9.992000e-04,-0.0217188,2.51844,3.23391
-9.990000e-04,-0.0207813,2.52031,3.23625
-9.988000e-04,-0.0210938,2.51938,3.23594
-9.986000e-04,-0.0220312,2.52078,3.23516
-9.984000e-04,-0.0214063,2.51984,3.23516
-9.982000e-04,-0.02125,2.52016,3.23297
-9.980000e-04,-0.0204688,2.51984,3.23406
-9.978000e-04,-0.0214063,2.51922,3.23625
-9.976000e-04,-0.0209375,2.52,3.23953
-9.974000e-04,-0.0210938,2.52078,3.23922
-9.972000e-04,-0.0215625,2.52,3.23453
-9.970000e-04,-0.021875,2.52,3.23563
-9.968000e-04,-0.02125,2.52047,3.23719
-9.966000e-04,-0.0210938,2.52016,3.23453
-9.964000e-04,-0.020625,2.52016,3.2325
-9.962000e-04,-0.02,2.52109,3.23656
-9.960000e-04,-0.019375,2.52156,3.23891
-9.958000e-04,-0.0209375,2.51906,3.23906
-9.956000e-04,-0.0214063,2.52,3.23125
-9.954000e-04,-0.020625,2.51969,3.23438
-9.952000e-04,-0.0214063,2.52,3.23531
-9.950000e-04,-0.0221875,2.51953,3.23266
-9.948000e-04,-0.02,2.52016,3.24141
-9.946000e-04,-0.0223437,2.52,3.23297
-9.944000e-04,-0.0220312,2.52016,3.23328
-9.942000e-04,-0.0209375,2.52031,3.23438
-9.940000e-04,-0.0209375,2.52016,3.23453
-9.938000e-04,-0.0210938,2.51984,3.23625
-9.936000e-04,-0.0201563,2.52078,3.2375
-9.934000e-04,-0.0207813,2.52,3.23406
-9.932000e-04,-0.0204688,2.51969,3.23453
-9.930000e-04,-0.0210938,2.52047,3.23609
-9.928000e-04,-0.0217188,2.52,3.23281
-9.926000e-04,-0.0198438,2.52156,3.23625
-9.924000e-04,-0.0209375,2.51922,3.23797
-9.922000e-04,-0.0209375,2.51938,3.23734
-9.920000e-04,-0.0214063,2.52,3.23563
-9.918000e-04,-0.0209375,2.52,3.23406
-9.916000e-04,-0.0210938,2.51984,3.23328
-9.914000e-04,-0.0207813,2.51938,3.23469
-9.912000e-04,-0.0214063,2.52062,3.24438
-9.910000e-04,-0.02125,2.52047,3.23797
-9.908000e-04,-0.02125,2.51953,3.23297
-9.906000e-04,-0.0221875,2.51938,3.23391
-9.904000e-04,-0.0207813,2.52031,3.23625
-9.902000e-04,-0.0207813,2.51953,3.235
-9.900000e-04,-0.0204688,2.52016,3.23219
-9.898000e-04,-0.0201563,2.52016,3.23687
-9.896000e-04,-0.020625,2.52219,3.23734
-9.894000e-04,-0.0214063,2.52031,3.23656
