Model,MDO3034
Firmware Version,1.08

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,2e-05,,
Horizontal Delay,0,,
Sample Interval,2e-08,,
Record Length,10000,,
Gating,0.0% to 100.0%,,
Probe Attenuation,10,10,1
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,1,1,1
Vertical Position,0.06,0.02,0
,,,
,,,
,,,
Label,M2024,,M2030
TIME,CH1,CH2,CH4
-9.234000e-05,1.38,-0.02,-0.04
-9.232000e-05,1.42,-0.02,-0.04
-9.230000e-05,1.46,-0.02,0
-9.228000e-05,1.42,-0.02,-0.04
-9.226000e-05,1.38,-0.02,0
-9.224000e-05,1.46,-0.02,-0.04
-9.222000e-05,1.42,-0.02,-0.04
-9.220000e-05,1.46,-0.02,-0.04
-9.218000e-05,1.42,-0.02,-0.04
-9.216000e-05,1.46,-0.02,-0.04
-9.214000e-05,1.42,-0.02,-0.04
-9.212000e-05,1.46,-0.02,-0.04
-9.210000e-05,1.42,-0.02,0
-9.208000e-05,1.42,-0.02,-0.04
-9.206000e-05,1.46,-0.02,-0.04
-9.204000e-05,1.42,0.02,-0.04
-9.202000e-05,1.42,-0.02,-0.04
-9.200000e-05,1.46,-0.02,0
-9.198000e-05,1.38,-0.02,-0.04
-9.196000e-05,1.42,-0.02,-0.04
-9.194000e-05,1.42,-0.02,0
-9.192000e-05,1.42,-0.06,-0.04
-9.190000e-05,1.42,-0.02,-0.04
-9.188000e-05,1.42,-0.02,-0.04
-9.186000e-05,1.46,-0.02,-0.04
-9.184000e-05,1.42,-0.06,-0.04
-9.182000e-05,1.42,-0.02,-0.04
-9.180000e-05,1.42,-0.02,-0.04
-9.178000e-05,1.38,-0.02,-0.04
-9.176000e-05,1.46,-0.02,-0.04
-9.174000e-05,1.46,-0.06,-0.04
-9.172000e-05,1.46,-0.02,-0.04
-9.170000e-05,1.46,-0.02,0
-9.168000e-05,1.38,-0.02,-0.04
-9.166000e-05,1.42,-0.02,-0.04
-9.164000e-05,1.38,-0.02,-0.04
-9.162000e-05,1.46,-0.02,-0.08
-9.160000e-05,1.46,-0.02,-0.04
-9.158000e-05,1.42,-0.02,-0.04
-9.156000e-05,1.42,-0.06,-0.04
