Model,MDO3034
Firmware Version,1.08

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,2e-06,
Horizontal Delay,0,
Sample Interval,2e-09,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,1
Vertical Position,0,0
,,
,,
,,
Label,M2024,M2030
TIME,CH1,CH4
-8.914000e-06,1.44,-0.04
-8.912000e-06,1.44,0
-8.910000e-06,1.44,-0.04
-8.908000e-06,1.4,-0.04
-8.906000e-06,1.44,-0.04
-8.904000e-06,1.44,0
-8.902000e-06,1.4,-0.04
-8.900000e-06,1.44,-0.04
-8.898000e-06,1.4,-0.04
-8.896000e-06,1.4,-0.04
-8.894000e-06,1.4,-0.04
-8.892000e-06,1.4,-0.04
-8.890000e-06,1.4,0
-8.888000e-06,1.4,-0.04
-8.886000e-06,1.44,-0.04
-8.884000e-06,1.44,-0.04
-8.882000e-06,1.4,-0.04
-8.880000e-06,1.44,0
-8.878000e-06,1.44,-0.04
-8.876000e-06,1.4,0
-8.874000e-06,1.44,-0.04
-8.872000e-06,1.44,0
-8.870000e-06,1.4,-0.04
-8.868000e-06,1.36,-0.04
-8.866000e-06,1.44,-0.04
-8.864000e-06,1.36,0
-8.862000e-06,1.4,-0.04
-8.860000e-06,1.4,-0.04
-8.858000e-06,1.44,-0.04
-8.856000e-06,1.36,-0.04
-8.854000e-06,1.4,-0.04
-8.852000e-06,1.4,-0.04
-8.850000e-06,1.4,-0.04
-8.848000e-06,1.44,-0.04
-8.846000e-06,1.36,-0.04
-8.844000e-06,1.4,-0.04
-8.842000e-06,1.44,-0.04
-8.840000e-06,1.4,-0.04
-8.838000e-06,1.4,0
-8.836000e-06,1.44,-0.04
-8.834000e-06,1.44,-0.04
-8.832000e-06,1.4,-0.08
-8.830000e-06,1.44,-0.04
-8.828000e-06,1.44,-0.04
-8.826000e-06,1.4,0
-8.824000e-06,1.4,0
-8.822000e-06,1.44,0
-8.820000e-06,1.44,0
-8.818000e-06,1.44,-0.04
-8.816000e-06,1.4,-0.04
-8.814000e-06,1.4,-0.04
-8.812000e-06,1.44,-0.04
-8.810000e-06,1.4,-0.04
-8.808000e-06,1.4,-0.04
-8.806000e-06,1.44,-0.04
-8.804000e-06,1.44,-0.04
-8.802000e-06,1.4,-0.04
-8.800000e-06,1.44,0
-8.798000e-06,1.44,-0.04
-8.796000e-06,1.4,0
-8.794000e-06,1.44,-0.04
-8.792000e-06,1.4,-0.04
-8.790000e-06,1.44,0
-8.788000e-06,1.44,-0.08
-8.786000e-06,1.44,-0.04
-8.784000e-06,1.4,-0.04
-8.782000e-06,1.44,-0.04
-8.780000e-06,1.48,0
-8.778000e-06,1.44,0
-8.776000e-06,1.4,-0.04
-8.774000e-06,1.4,-0.04
-8.772000e-06,1.4,-0.04
-8.770000e-06,1.4,-0.04
-8.768000e-06,1.36,-0.04
-8.766000e-06,1.4,-0.04
-8.764000e-06,1.36,0
-8.762000e-06,1.44,-0.04
-8.760000e-06,1.44,-0.04
-8.758000e-06,1.4,-0.08
-8.756000e-06,1.36,-0.04
-8.754000e-06,1.4,-0.04
-8.752000e-06,1.4,-0.04
-8.750000e-06,1.4,-0.04
-8.748000e-06,1.44,-0.04
-8.746000e-06,1.4,-0.04
-8.744000e-06,1.36,-0.04
-8.742000e-06,1.4,-0.04
-8.740000e-06,1.4,-0.04
-8.738000e-06,1.4,-0.04
-8.736000e-06,1.4,-0.04
-8.734000e-06,1.4,0
-8.732000e-06,1.4,0
-8.730000e-06,1.4,-0.04
-8.728000e-06,1.44,-0.04
-8.726000e-06,1.4,-0.04
-8.724000e-06,1.4,-0.04
-8.722000e-06,1.4,-0.04
-8.720000e-06,1.4,-0.04
-8.718000e-06,1.44,-0.04
-8.716000e-06,1.44,-0.04
-8.714000e-06,1.4,-0.04
-8.712000e-06,1.44,-0.04
-8.710000e-06,1.4,-0.04
-8.708000e-06,1.44,-0.04
-8.706000e-06,1.4,-0.04
-8.704000e-06,1.44,-0.04
-8.702000e-06,1.44,-0.04
-8.700000e-06,1.44,-0.04
-8.698000e-06,1.44,-0.04
-8.696000e-06,1.44,-0.04
-8.694000e-06,1.44,-0.04
-8.692000e-06,1.4,-0.04
-8.690000e-06,1.4,-0.04
-8.688000e-06,1.4,-0.04
-8.686000e-06,1.44,-0.04
-8.684000e-06,1.44,0
-8.682000e-06,1.4,-0.04
-8.680000e-06,1.44,-0.04
-8.678000e-06,1.4,-0.04
-8.676000e-06,1.48,-0.04
-8.674000e-06,1.4,-0.04
-8.672000e-06,1.4,-0.04
-8.670000e-06,1.4,-0.04
-8.668000e-06,1.4,-0.04
-8.666000e-06,1.36,0
-8.664000e-06,1.4,-0.04
-8.662000e-06,1.4,0
-8.660000e-06,1.44,-0.04
-8.658000e-06,1.4,-0.08
-8.656000e-06,1.4,-0.04
-8.654000e-06,1.4,0
-8.652000e-06,1.4,-0.04
-8.650000e-06,1.4,-0.04
-8.648000e-06,1.4,-0.04
-8.646000e-06,1.4,0
-8.644000e-06,1.4,0
-8.642000e-06,1.44,-0.04
-8.640000e-06,1.4,-0.04
-8.638000e-06,1.44,-0.04
-8.636000e-06,1.4,-0.04
-8.634000e-06,1.44,0
-8.632000e-06,1.4,-0.04
-8.630000e-06,1.44,0
-8.628000e-06,1.4,-0.04
-8.626000e-06,1.44,0
-8.624000e-06,1.4,0
-8.622000e-06,1.4,0
-8.620000e-06,1.4,0
-8.618000e-06,1.4,-0.04
-8.616000e-06,1.44,-0.04
-8.614000e-06,1.4,-0.04
-8.612000e-06,1.4,-0.04
-8.610000e-06,1.36,0
-8.608000e-06,1.44,-0.04
-8.606000e-06,1.44,-0.04
-8.604000e-06,1.44,-0.04
-8.602000e-06,1.44,-0.04
-8.600000e-06,1.44,-0.04
-8.598000e-06,1.44,-0.04
-8.596000e-06,1.4,0
-8.594000e-06,1.36,-0.04
-8.592000e-06,1.4,-0.04
-8.590000e-06,1.4,0
-8.588000e-06,1.44,-0.04
-8.586000e-06,1.36,-0.04
-8.584000e-06,1.4,-0.04
-8.582000e-06,1.4,-0.04
-8.580000e-06,1.44,-0.04
-8.578000e-06,1.4,-0.04
-8.576000e-06,1.36,-0.04
-8.574000e-06,1.44,-0.04
-8.572000e-06,1.4,-0.04
-8.570000e-06,1.44,0
-8.568000e-06,1.44,-0.04
-8.566000e-06,1.44,-0.04
-8.564000e-06,1.4,-0.04
-8.562000e-06,1.4,-0.04
-8.560000e-06,1.44,-0.04
-8.558000e-06,1.4,-0.04
-8.556000e-06,1.44,-0.04
-8.554000e-06,1.36,-0.04
