Model,MDO3034
Firmware Version,1.08

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,2e-06,,
Horizontal Delay,0,,
Sample Interval,2e-09,,
Record Length,10000,,
Gating,0.0% to 100.0%,,
Probe Attenuation,10,10,1
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,1,1,1
Vertical Position,0,0,0
,,,
,,,
,,,
Label,,M2029,M2030
TIME,CH1,CH3,CH4
-1.000000e-05,-0.00421875,1.67719,3.26125
-9.998000e-06,-0.00546875,1.68016,3.25984
-9.996000e-06,-0.00671875,1.68063,3.26063
-9.994000e-06,-0.004375,1.67594,3.26187
-9.992000e-06,-0.00375,1.68219,3.26094
-9.990000e-06,-0.00265625,1.67984,3.26
-9.988000e-06,-0.00453125,1.68094,3.26109
-9.986000e-06,-0.00640625,1.67922,3.26063
-9.984000e-06,-0.00578125,1.68047,3.26141
-9.982000e-06,-0.00390625,1.68031,3.26125
-9.980000e-06,-0.004375,1.67891,3.26063
-9.978000e-06,-0.0046875,1.6825,3.26219
-9.976000e-06,-0.004375,1.68,3.25969
-9.974000e-06,-0.0065625,1.68109,3.25875
-9.972000e-06,-0.005625,1.68,3.26156
-9.970000e-06,-0.004375,1.67984,3.26313
-9.968000e-06,-0.005,1.67828,3.26109
-9.966000e-06,-0.0059375,1.67734,3.26266
-9.964000e-06,-0.00453125,1.68109,3.26234
-9.962000e-06,-0.00421875,1.68203,3.25953
-9.960000e-06,-0.0053125,1.68156,3.26313
-9.958000e-06,-0.0059375,1.68094,3.26359
-9.956000e-06,-0.005625,1.68078,3.2625
-9.954000e-06,-0.00765625,1.67938,3.26094
-9.952000e-06,-0.0053125,1.68016,3.25922
-9.950000e-06,-0.00359375,1.68094,3.26406
-9.948000e-06,-0.00703125,1.68109,3.25844
-9.946000e-06,-0.005,1.68016,3.26125
-9.944000e-06,-0.005,1.67859,3.25906
-9.942000e-06,-0.00421875,1.67734,3.26344
-9.940000e-06,-0.00375,1.67953,3.26266
-9.938000e-06,-0.00328125,1.68094,3.26203
-9.936000e-06,-0.003125,1.67797,3.26016
-9.934000e-06,-0.0059375,1.67875,3.26031
-9.932000e-06,-0.00453125,1.67828,3.25906
-9.930000e-06,-0.00484375,1.68031,3.25625
-9.928000e-06,-0.00375,1.67969,3.26109
-9.926000e-06,-0.00203125,1.68141,3.26
-9.924000e-06,-0.00609375,1.68109,3.26047
-9.922000e-06,-0.0059375,1.67953,3.26047
-9.920000e-06,-0.0040625,1.67813,3.25891
-9.918000e-06,-0.004375,1.67875,3.25891
-9.916000e-06,-0.0034375,1.67828,3.26031
-9.914000e-06,-0.001875,1.6825,3.26438
-9.912000e-06,-0.005625,1.67984,3.26266
-9.910000e-06,-0.00671875,1.68094,3.25922
-9.908000e-06,-0.0053125,1.68297,3.25969
-9.906000e-06,-0.0059375,1.67891,3.25984
-9.904000e-06,-0.00515625,1.67953,3.26219
-9.902000e-06,-0.00578125,1.67656,3.25922
-9.900000e-06,-0.0040625,1.67859,3.26187
-9.898000e-06,-0.00109375,1.68297,3.26172
-9.896000e-06,-0.00609375,1.68109,3.26141
-9.894000e-06,-0.0065625,1.68063,3.26266
