-0.000,  	1.308
-0.500,  	1.308
-1.000,  	1.308
-1.500,  	1.308
-2.000,  	1.308
-2.500,  	1.309
-3.000,  	1.308
-3.500,  	1.306
-4.000,  	1.307
-4.500,  	1.307
-5.000,  	1.306
-5.500,  	1.306
-6.000,  	1.305
-6.500,  	1.305
-7.000,  	1.305
-7.500,  	1.306
-8.000,  	1.305
-8.500,  	1.306
-9.000,  	1.306
-9.500,  	1.307
-10.000,  	1.307
-10.500,  	1.306
-11.000,  	1.306
-11.500,  	1.307
-12.000,  	1.307
-12.500,  	1.306
-13.000,  	1.305
-13.500,  	1.307
-14.000,  	1.307
-14.500,  	1.308
-15.000,  	1.307
-15.500,  	1.307
-16.000,  	1.307
-16.500,  	1.309
-17.000,  	1.306
-17.500,  	1.307
-18.000,  	1.308
-18.500,  	1.306
-19.000,  	1.306
-19.500,  	1.307
-20.000,  	1.308
-20.500,  	1.307
-21.000,  	1.309
-21.500,  	1.310
-22.000,  	1.308
-22.500,  	1.308
-23.000,  	1.307
-23.500,  	1.307
-24.000,  	1.307
-24.500,  	1.309
