-0.000,  	6999.000
-0.500,  	6999.000
-1.000,  	6999.000
-1.500,  	6957.127
-2.000,  	6879.773
-2.500,  	6859.370
-3.000,  	6877.635
-3.500,  	6773.440
-4.000,  	6853.342
-4.500,  	6862.094
-5.000,  	6949.291
-5.500,  	6855.137
-6.000,  	6760.438
-6.500,  	6700.790
-7.000,  	6825.391
-7.500,  	6811.334
-8.000,  	6744.031
-8.500,  	6791.043
-9.000,  	6671.343
-9.500,  	6808.100
-10.000,  	6782.657
-10.500,  	6778.632
-11.000,  	6752.976
-11.500,  	6783.776
-12.000,  	6828.629
-12.500,  	6819.365
-13.000,  	6827.780
-13.500,  	6624.478
-14.000,  	6697.385
-14.500,  	6642.303
-15.000,  	6606.926
-15.500,  	6573.332
-16.000,  	6579.706
-16.500,  	6545.039
-17.000,  	6476.319
-17.500,  	6378.182
-18.000,  	6269.838
-18.500,  	6158.491
-19.000,  	6223.994
-19.500,  	6092.406
-20.000,  	5891.571
-20.500,  	5659.370
-21.000,  	5588.175
-21.500,  	5397.025
-22.000,  	5138.442
-22.500,  	4777.280
-23.000,  	4545.749
-23.500,  	4274.300
-24.000,  	3916.248
-24.500,  	3562.578
