-0.000,  	-98.502
-0.500,  	-97.814
-1.000,  	-97.840
-1.500,  	-97.917
-2.000,  	-97.931
-2.500,  	-97.984
-3.000,  	-98.097
-3.500,  	-98.422
-4.000,  	-100.938
-4.500,  	-1810.942
-5.000,  	-1893.708
-5.500,  	-1955.874
-6.000,  	-1805.282
-6.500,  	-1817.197
-7.000,  	-1799.047
-7.500,  	-1802.568
-8.000,  	-1819.396
-8.500,  	-1814.215
-9.000,  	-1750.538
-9.500,  	-1773.752
-10.000,  	-1797.323
-10.500,  	-1757.253
-11.000,  	-1781.820
-11.500,  	-1790.418
-12.000,  	-1800.409
-12.500,  	-1782.730
-13.000,  	-1796.801
-13.500,  	-1750.698
-14.000,  	-1778.538
-14.500,  	-1758.732
-15.000,  	-1759.341
-15.500,  	-1759.963
-16.000,  	-1762.660
-16.500,  	-1781.591
-17.000,  	-1788.271
-17.500,  	-1784.963
-18.000,  	-1781.157
-18.500,  	-1819.518
-19.000,  	-1763.088
-19.500,  	-1751.077
-20.000,  	-1792.882
-20.500,  	-1754.359
-21.000,  	-1787.585
-21.500,  	-1767.863
-22.000,  	-1762.896
-22.500,  	-1746.609
-23.000,  	-1763.140
-23.500,  	-1768.490
-24.000,  	-1750.653
-24.500,  	-1748.517
