-0.000,  	6902.768
-0.500,  	6900.826
-1.000,  	6876.799
-1.500,  	6860.367
-2.000,  	6860.609
-2.500,  	6856.171
-3.000,  	6853.935
-3.500,  	6899.636
-4.000,  	6760.440
-4.500,  	6809.776
-5.000,  	6766.586
-5.500,  	6704.435
-6.000,  	6680.548
-6.500,  	6696.590
-7.000,  	6729.758
-7.500,  	6781.958
-8.000,  	6714.417
-8.500,  	6716.796
-9.000,  	6716.513
-9.500,  	6645.202
-10.000,  	6779.590
-10.500,  	6677.554
-11.000,  	6738.607
-11.500,  	6658.962
-12.000,  	6763.613
-12.500,  	6688.599
-13.000,  	6653.412
-13.500,  	6762.327
-14.000,  	6716.417
-14.500,  	6729.483
-15.000,  	6637.690
-15.500,  	6545.289
-16.000,  	6491.377
-16.500,  	6377.962
-17.000,  	6468.262
-17.500,  	6338.245
-18.000,  	6303.575
-18.500,  	6114.069
-19.000,  	6003.103
-19.500,  	6003.395
-20.000,  	5681.195
-20.500,  	5392.727
-21.000,  	5090.858
-21.500,  	4723.196
-22.000,  	4305.778
-22.500,  	3810.028
-23.000,  	3291.064
-23.500,  	3032.738
-24.000,  	2599.541
-24.500,  	2282.592
