-0.000,  	-56.090
-0.500,  	-50.012
-1.000,  	-49.088
-1.500,  	-48.964
-2.000,  	-48.963
-2.500,  	-48.956
-3.000,  	-48.985
-3.500,  	-49.143
-4.000,  	-50.109
-4.500,  	-165.203
-5.000,  	-460.197
-5.500,  	-787.069
-6.000,  	-942.622
-6.500,  	-973.136
-7.000,  	-972.273
-7.500,  	-970.730
-8.000,  	-972.822
-8.500,  	-963.068
-9.000,  	-975.440
-9.500,  	-956.326
-10.000,  	-952.154
-10.500,  	-961.824
-11.000,  	-957.973
-11.500,  	-975.322
-12.000,  	-964.357
-12.500,  	-975.542
-13.000,  	-966.690
-13.500,  	-969.614
-14.000,  	-979.121
-14.500,  	-992.810
-15.000,  	-989.509
-15.500,  	-983.442
-16.000,  	-973.898
-16.500,  	-972.185
-17.000,  	-972.737
-17.500,  	-977.619
-18.000,  	-977.879
-18.500,  	-972.237
-19.000,  	-970.490
-19.500,  	-964.082
-20.000,  	-960.813
-20.500,  	-972.697
-21.000,  	-969.686
-21.500,  	-971.411
-22.000,  	-984.525
-22.500,  	-980.190
-23.000,  	-970.019
-23.500,  	-963.427
-24.000,  	-964.788
-24.500,  	-971.223
