-0.000,  	-51.510
-0.500,  	-50.422
-1.000,  	-51.721
-1.500,  	-54.950
-2.000,  	-58.967
-2.500,  	-63.061
-3.000,  	-68.847
-3.500,  	-69.443
-4.000,  	-65.969
-4.500,  	-70.980
-5.000,  	-77.199
-5.500,  	-72.929
-6.000,  	-69.814
-6.500,  	-72.842
-7.000,  	-66.703
-7.500,  	-67.212
-8.000,  	-68.599
-8.500,  	-67.384
-9.000,  	-73.077
-9.500,  	-65.930
-10.000,  	-72.954
-10.500,  	-75.495
-11.000,  	-80.066
-11.500,  	-70.885
-12.000,  	-66.179
-12.500,  	-69.300
-13.000,  	-69.356
-13.500,  	-67.907
-14.000,  	-69.556
-14.500,  	-80.322
-15.000,  	-64.047
-15.500,  	-76.015
-16.000,  	-77.104
-16.500,  	-64.502
-17.000,  	-64.169
-17.500,  	-94.732
-18.000,  	-78.691
-18.500,  	-70.528
-19.000,  	-72.834
-19.500,  	-63.287
-20.000,  	-105.756
-20.500,  	-107.089
-21.000,  	-97.345
-21.500,  	-116.003
-22.000,  	-75.543
-22.500,  	-62.018
-23.000,  	-67.624
-23.500,  	-80.412
-24.000,  	-79.728
-24.500,  	-69.920
