-20.563,  	3856119.697
-20.568,  	3858946.764
-20.574,  	3861777.979
-20.565,  	3846257.498
-20.558,  	3843448.986
-20.554,  	3840644.572
-20.553,  	3829467.723
-20.554,  	3821127.685
-20.560,  	3832255.832
-20.557,  	3837844.248
-20.558,  	3832255.832
-20.559,  	3825293.158
-20.911,  	3832255.832
-24.495,  	4136427.022
-27.345,  	5056295.279
-30.344,  	5854953.710
-30.313,  	6482270.179
-30.282,  	6490263.114
-30.227,  	6494266.978
-30.227,  	6490263.114
-30.226,  	6474296.907
-30.221,  	6490263.114
-30.220,  	6470317.622
-30.225,  	6470317.622
-30.226,  	6466343.226
-39.930,  	9399291.760
-39.913,  	9416106.236
-39.910,  	9382537.229
-39.909,  	9361677.876
-39.910,  	9361677.876
-39.913,  	9395097.520
-39.911,  	9386720.260
-39.910,  	9361677.876
-39.907,  	9324363.837
-39.907,  	9307875.129
-50.330,  	12999761.387
-50.326,  	12942226.176
-50.324,  	12942226.176
-50.324,  	12932686.451
-50.324,  	12919988.674
-50.326,  	12891509.639
-50.314,  	12866300.136
-50.311,  	12844322.562
-50.307,  	12885198.007
-50.307,  	12844322.562
-60.754,  	16387308.175
-60.741,  	16402628.189
-60.737,  	16464195.764
-60.733,  	16453902.425
-60.730,  	16402628.189
-60.727,  	16402628.189
-60.725,  	16402628.189
-60.724,  	16402628.189
-60.726,  	16361838.314
-60.723,  	16392411.665
-65.185,  	17812532.608
-65.166,  	17903412.877
-65.160,  	17879087.587
-65.159,  	17794467.159
-65.159,  	17812532.608
-65.159,  	17782443.871
-65.158,  	17698733.644
-65.158,  	17698733.644
-65.161,  	17698733.644
-65.163,  	17686839.334
-67.603,  	18462305.808
-67.643,  	18514257.424
-67.664,  	18481753.461
-67.673,  	18442899.039
-67.673,  	18372088.606
-67.673,  	18308185.690
-67.674,  	18175426.056
-67.681,  	18175426.056
-67.678,  	18175426.056
-67.674,  	18175426.056
-67.669,  	18150356.503
-70.976,  	18974777.887
-70.957,  	18967940.129
-70.948,  	18967940.129
-70.944,  	18981620.576
-70.942,  	18940638.308
-70.945,  	18981620.576
-70.944,  	18906621.357
-70.940,  	18879495.645
-70.939,  	18838952.705
-70.943,  	18765074.459
-70.944,  	18765074.459
-73.809,  	19647642.351
-73.794,  	19654979.036
-73.785,  	19662321.202
-73.777,  	19691744.803
-73.774,  	19691744.803
-73.775,  	19581857.834
-73.775,  	19430060.486
-73.770,  	19294733.819
-73.767,  	19203222.859
-75.623,  	19758270.967
-75.612,  	19750856.982
-75.605,  	19699114.468
-75.602,  	19758270.967
