-80.574,  	8099.000
-80.574,  	7799.000
-80.568,  	7899.000
-80.536,  	8299.000
-80.565,  	6599.000
-80.566,  	7799.000
-80.578,  	6299.000
-80.557,  	7099.000
-80.577,  	5199.000
-80.554,  	8299.000
-80.578,  	5399.000
-80.573,  	8799.000
-80.587,  	9199.000
-80.564,  	7399.000
-80.539,  	6199.000
-80.568,  	8499.000
-80.561,  	5799.000
-80.580,  	7299.000
-80.564,  	9498.000
-80.559,  	6399.000
-80.553,  	7399.000
-80.553,  	8299.000
-80.564,  	7699.000
-80.567,  	7899.000
-80.552,  	7499.000
-80.555,  	6999.000
-80.560,  	8199.000
-80.577,  	8299.000
-80.538,  	6599.000
-80.545,  	6799.000
-80.550,  	7799.000
-80.541,  	6199.000
-80.544,  	8199.000
-80.553,  	7199.000
-80.560,  	8299.000
-80.543,  	7599.000
-80.561,  	5999.000
-80.549,  	6799.000
-80.544,  	5699.000
-80.550,  	6099.000
-80.550,  	5599.000
-80.581,  	7999.000
-80.564,  	6199.000
-80.559,  	6999.000
-80.574,  	7499.000
-80.574,  	6199.000
-80.559,  	7299.000
-80.558,  	8199.000
-80.567,  	7999.000
-80.582,  	6199.000
-80.547,  	6799.000
-80.578,  	8099.000
-80.548,  	5599.000
-80.570,  	7999.000
-80.559,  	7099.000
-80.576,  	7799.000
-80.569,  	5599.000
-80.533,  	6899.000
-80.542,  	9499.000
-80.552,  	6399.000
-80.552,  	7499.000
-80.535,  	6999.000
-80.553,  	9299.000
-80.577,  	7399.000
-80.580,  	6499.000
-80.553,  	8199.000
-80.554,  	6499.000
-80.569,  	8099.000
-80.550,  	5999.000
-80.535,  	7799.000
-80.563,  	5099.000
-80.551,  	7999.000
-80.579,  	9598.000
-80.537,  	8398.000
-80.563,  	5199.000
-80.554,  	8599.000
-80.575,  	9698.000
-80.570,  	5699.000
-80.573,  	6699.000
-80.550,  	6999.000
-80.582,  	9696.000
-80.541,  	7097.000
-80.555,  	8999.000
-80.573,  	6499.000
-80.567,  	8599.000
-80.591,  	7599.000
-80.569,  	7898.000
-80.552,  	7799.000
-80.539,  	8599.000
-80.563,  	9499.000
-80.572,  	7199.000
-80.564,  	6699.000
-80.577,  	9799.000
-80.566,  	6599.000
-80.562,  	7499.000
-80.576,  	6599.000
-80.569,  	6399.000
-80.567,  	7299.000
-80.560,  	7299.000
-80.570,  	8499.000
