-80.574,  	25501954.388
-80.574,  	25208828.476
-80.568,  	25452627.591
-80.536,  	25713743.946
-80.565,  	12340991.536
-80.566,  	26463566.545
-80.578,  	11978234.583
-80.557,  	26331182.520
-80.577,  	12340991.536
-80.554,  	26490203.250
-80.578,  	26213164.272
-80.573,  	12340991.536
-80.587,  	27717764.011
-80.564,  	12340991.536
-80.539,  	26476878.198
-80.568,  	27761621.233
-80.561,  	26979002.490
-80.580,  	12340991.536
-80.564,  	27272556.403
-80.559,  	12340991.536
-80.553,  	27732367.680
-80.553,  	26463566.545
-80.564,  	27443187.621
-80.567,  	28375220.408
-80.552,  	27732367.680
-80.555,  	12340991.536
-80.560,  	27761621.233
-80.577,  	27746986.746
-80.538,  	27371832.479
-80.545,  	27761621.233
-80.550,  	27386073.807
-80.541,  	27703175.714
-80.544,  	12340991.536
-80.553,  	28606540.140
-80.560,  	28825867.392
-80.543,  	28253372.978
-80.561,  	28253372.978
-80.549,  	28544486.907
-80.544,  	28544486.907
-80.550,  	28482702.304
-80.550,  	28905015.847
-80.581,  	27732367.680
-80.564,  	28544486.907
-80.559,  	29193585.057
-80.574,  	28344660.128
-80.574,  	28559974.963
-80.559,  	28283736.624
-80.558,  	28637668.040
-80.567,  	28575479.836
-80.582,  	12340991.536
-80.547,  	28268546.647
-80.578,  	28653257.407
-80.548,  	29291059.464
-80.570,  	28359932.035
-80.559,  	28762860.031
-80.576,  	29356404.828
-80.569,  	28467297.922
-80.533,  	28390525.274
-80.542,  	12340991.536
-80.552,  	28920897.724
-80.552,  	29438497.683
-80.535,  	29274768.552
-80.553,  	29554202.054
-80.577,  	28889151.404
-80.580,  	11978234.583
-80.553,  	29258495.752
-80.554,  	29438497.683
-80.569,  	28841662.388
-80.550,  	28529015.641
-80.535,  	29209785.714
-80.563,  	29620728.113
-80.551,  	29274768.552
-80.579,  	29323695.742
-80.537,  	29604068.536
-80.563,  	29604068.536
-80.554,  	30980596.738
-80.575,  	28575479.836
-80.570,  	29258495.752
-80.573,  	12340991.536
-80.550,  	28314165.604
-80.582,  	29000569.618
-80.541,  	29258495.752
-80.555,  	29048583.806
-80.573,  	11978234.583
-80.567,  	28283736.624
-80.591,  	29356404.828
-80.569,  	29258495.752
-80.552,  	29274768.552
-80.539,  	29356404.828
-80.563,  	28559974.963
-80.572,  	12340991.536
-80.564,  	29291059.464
-80.577,  	29454971.381
-80.566,  	28841662.388
-80.562,  	28072551.391
-80.576,  	29389186.967
-80.569,  	28841662.388
-80.567,  	29974962.333
-80.560,  	28298942.934
-80.570,  	28513561.136
