Model,MDO3034
Firmware Version,1.08

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.0001,
Horizontal Delay,0,
Sample Interval,1e-07,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,1
Vertical Position,0.06,0
,,
,,
,,
Label,M2024,M2030
TIME,CH1,CH4
-4.511000e-04,1.42,0
-4.510000e-04,1.42,0
-4.509000e-04,1.42,0
-4.508000e-04,1.38,-0.04
-4.507000e-04,1.42,0
-4.506000e-04,1.46,0
-4.505000e-04,1.42,-0.04
-4.504000e-04,1.42,-0.04
-4.503000e-04,1.42,0
-4.502000e-04,1.38,-0.04
-4.501000e-04,1.42,0
-4.500000e-04,1.46,-0.04
-4.499000e-04,1.42,0
-4.498000e-04,1.38,-0.04
-4.497000e-04,1.38,-0.04
-4.496000e-04,1.38,0
-4.495000e-04,1.46,0
-4.494000e-04,1.42,0
-4.493000e-04,1.42,-0.04
-4.492000e-04,1.42,-0.04
-4.491000e-04,1.42,-0.04
-4.490000e-04,1.42,-0.04
-4.489000e-04,1.38,-0.04
-4.488000e-04,1.46,-0.04
-4.487000e-04,1.42,-0.04
-4.486000e-04,1.42,-0.04
-4.485000e-04,1.42,-0.04
-4.484000e-04,1.38,-0.04
-4.483000e-04,1.38,-0.04
-4.482000e-04,1.42,-0.04
-4.481000e-04,1.42,-0.04
-4.480000e-04,1.42,0
-4.479000e-04,1.38,-0.04
-4.478000e-04,1.42,0
-4.477000e-04,1.42,-0.04
-4.476000e-04,1.46,-0.04
-4.475000e-04,1.42,0
-4.474000e-04,1.42,0
-4.473000e-04,1.42,-0.04
-4.472000e-04,1.38,0
-4.471000e-04,1.38,-0.04
-4.470000e-04,1.38,0
-4.469000e-04,1.42,-0.04
-4.468000e-04,1.46,-0.04
-4.467000e-04,1.38,-0.04
-4.466000e-04,1.42,-0.04
-4.465000e-04,1.42,-0.04
-4.464000e-04,1.42,0
-4.463000e-04,1.42,0
-4.462000e-04,1.46,0
-4.461000e-04,1.46,-0.04
-4.460000e-04,1.42,-0.04
-4.459000e-04,1.42,-0.04
-4.458000e-04,1.38,-0.04
-4.457000e-04,1.42,-0.04
-4.456000e-04,1.46,0
-4.455000e-04,1.46,-0.04
-4.454000e-04,1.38,-0.04
-4.453000e-04,1.42,-0.08
-4.452000e-04,1.38,-0.04
-4.451000e-04,1.42,0
-4.450000e-04,1.38,-0.04
-4.449000e-04,1.42,-0.04
-4.448000e-04,1.42,0
-4.447000e-04,1.38,-0.04
-4.446000e-04,1.46,-0.04
-4.445000e-04,1.38,0
-4.444000e-04,1.46,-0.04
-4.443000e-04,1.42,0
-4.442000e-04,1.38,-0.04
-4.441000e-04,1.42,-0.04
-4.440000e-04,1.42,-0.04
-4.439000e-04,1.46,-0.04
-4.438000e-04,1.38,-0.08
-4.437000e-04,1.46,-0.04
-4.436000e-04,1.42,-0.04
-4.435000e-04,1.38,0
-4.434000e-04,1.46,-0.04
-4.433000e-04,1.38,-0.04
-4.432000e-04,1.42,-0.04
-4.431000e-04,1.42,-0.04
-4.430000e-04,1.42,-0.04
-4.429000e-04,1.42,-0.04
-4.428000e-04,1.42,0
-4.427000e-04,1.42,0
-4.426000e-04,1.46,-0.04
-4.425000e-04,1.42,-0.04
-4.424000e-04,1.42,-0.04
-4.423000e-04,1.42,-0.04
-4.422000e-04,1.42,-0.04
-4.421000e-04,1.38,-0.04
-4.420000e-04,1.42,-0.08
-4.419000e-04,1.42,-0.04
-4.418000e-04,1.42,-0.04
-4.417000e-04,1.42,-0.04
-4.416000e-04,1.42,-0.04
-4.415000e-04,1.46,-0.04
-4.414000e-04,1.42,-0.04
-4.413000e-04,1.38,-0.04
-4.412000e-04,1.46,-0.04
-4.411000e-04,1.38,0
-4.410000e-04,1.46,-0.04
-4.409000e-04,1.46,-0.04
-4.408000e-04,1.38,-0.04
-4.407000e-04,1.46,-0.04
-4.406000e-04,1.42,-0.04
-4.405000e-04,1.38,-0.04
-4.404000e-04,1.42,0
-4.403000e-04,1.46,0.04
-4.402000e-04,1.42,-0.04
-4.401000e-04,1.42,0
-4.400000e-04,1.42,-0.04
-4.399000e-04,1.42,-0.04
-4.398000e-04,1.38,-0.04
-4.397000e-04,1.38,0
-4.396000e-04,1.46,-0.04
-4.395000e-04,1.42,-0.04
-4.394000e-04,1.42,0
-4.393000e-04,1.42,0
-4.392000e-04,1.38,-0.04
-4.391000e-04,1.42,0
-4.390000e-04,1.38,-0.04
-4.389000e-04,1.42,0
-4.388000e-04,1.42,-0.04
-4.387000e-04,1.38,-0.04
-4.386000e-04,1.42,-0.04
-4.385000e-04,1.42,-0.04
-4.384000e-04,1.46,-0.04
-4.383000e-04,1.42,-0.04
-4.382000e-04,1.42,0
-4.381000e-04,1.46,-0.04
-4.380000e-04,1.46,-0.04
-4.379000e-04,1.42,0
-4.378000e-04,1.38,-0.04
-4.377000e-04,1.42,-0.04
-4.376000e-04,1.42,0
-4.375000e-04,1.42,0
-4.374000e-04,1.46,0
-4.373000e-04,1.46,0
-4.372000e-04,1.42,0
-4.371000e-04,1.42,0
-4.370000e-04,1.42,-0.04
-4.369000e-04,1.42,-0.04
-4.368000e-04,1.42,0
-4.367000e-04,1.42,-0.04
-4.366000e-04,1.46,0
-4.365000e-04,1.42,-0.04
-4.364000e-04,1.42,0
-4.363000e-04,1.38,0
-4.362000e-04,1.42,0
-4.361000e-04,1.42,-0.04
-4.360000e-04,1.42,-0.04
-4.359000e-04,1.46,0
-4.358000e-04,1.42,0
-4.357000e-04,1.42,-0.04
-4.356000e-04,1.38,-0.04
-4.355000e-04,1.38,-0.04
-4.354000e-04,1.38,-0.04
-4.353000e-04,1.46,-0.04
-4.352000e-04,1.46,0
-4.351000e-04,1.42,0
-4.350000e-04,1.42,-0.04
-4.349000e-04,1.38,0
-4.348000e-04,1.46,-0.04
-4.347000e-04,1.46,-0.04
-4.346000e-04,1.42,0.04
-4.345000e-04,1.38,-0.04
-4.344000e-04,1.42,-0.04
-4.343000e-04,1.38,-0.04
-4.342000e-04,1.42,0
-4.341000e-04,1.42,-0.04
-4.340000e-04,1.42,-0.04
-4.339000e-04,1.42,0
-4.338000e-04,1.38,-0.04
-4.337000e-04,1.38,-0.04
-4.336000e-04,1.42,-0.04
-4.335000e-04,1.42,0.04
-4.334000e-04,1.42,0
-4.333000e-04,1.42,0
-4.332000e-04,1.42,-0.04
-4.331000e-04,1.42,-0.04
-4.330000e-04,1.38,-0.04
-4.329000e-04,1.42,0
-4.328000e-04,1.42,-0.04
-4.327000e-04,1.38,0
-4.326000e-04,1.42,-0.04
-4.325000e-04,1.38,-0.04
-4.324000e-04,1.38,-0.04
-4.323000e-04,1.38,-0.04
-4.322000e-04,1.38,-0.04
