Model,MDO3034
Firmware Version,1.08

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,2e-05,,
Horizontal Delay,0,,
Sample Interval,2e-08,,
Record Length,10000,,
Gating,0.0% to 100.0%,,
Probe Attenuation,10,10,1
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,1,1,1
Vertical Position,0,-0.02,0
,,,
,,,
,,,
Label,M2024,M2029,M2030
TIME,CH1,CH3,CH4
-1.000000e-04,1.38266,1.41094,-0.05875
-9.998000e-05,1.38406,1.41078,-0.0570312
-9.996000e-05,1.3825,1.41219,-0.0585938
-9.994000e-05,1.38609,1.41109,-0.0578125
-9.992000e-05,1.38094,1.4125,-0.0590625
-9.990000e-05,1.38375,1.41266,-0.0560937
-9.988000e-05,1.38219,1.41484,-0.0582812
-9.986000e-05,1.38391,1.41156,-0.058125
-9.984000e-05,1.38078,1.41031,-0.0595313
-9.982000e-05,1.38516,1.41141,-0.0573437
-9.980000e-05,1.38078,1.41078,-0.0590625
-9.978000e-05,1.38453,1.41234,-0.0582812
-9.976000e-05,1.385,1.41813,-0.05875
-9.974000e-05,1.38422,1.415,-0.0578125
-9.972000e-05,1.38297,1.41297,-0.056875
-9.970000e-05,1.38203,1.41219,-0.0589063
-9.968000e-05,1.38094,1.41281,-0.0595313
-9.966000e-05,1.38281,1.41,-0.0575
-9.964000e-05,1.38203,1.40828,-0.0592188
-9.962000e-05,1.38453,1.41281,-0.0551563
-9.960000e-05,1.38563,1.41594,-0.0554688
-9.958000e-05,1.38094,1.40922,-0.0595313
-9.956000e-05,1.38141,1.40875,-0.0592188
-9.954000e-05,1.38281,1.41203,-0.0578125
-9.952000e-05,1.38172,1.41016,-0.0592188
-9.950000e-05,1.38047,1.41109,-0.05875
-9.948000e-05,1.38594,1.41672,-0.055
-9.946000e-05,1.38125,1.40719,-0.0592188
-9.944000e-05,1.38062,1.41078,-0.0595313
-9.942000e-05,1.38219,1.41063,-0.0584375
-9.940000e-05,1.38297,1.41281,-0.0585938
-9.938000e-05,1.38172,1.41141,-0.0585938
-9.936000e-05,1.38297,1.41031,-0.0585938
-9.934000e-05,1.38438,1.41141,-0.0573437
-9.932000e-05,1.38266,1.41063,-0.0584375
-9.930000e-05,1.38531,1.41125,-0.055625
-9.928000e-05,1.38125,1.41141,-0.0596875
-9.926000e-05,1.38453,1.41469,-0.058125
-9.924000e-05,1.38219,1.41609,-0.0595313
-9.922000e-05,1.38469,1.4125,-0.058125
-9.920000e-05,1.38125,1.41078,-0.0596875
-9.918000e-05,1.38406,1.41047,-0.0559375
-9.916000e-05,1.38156,1.41125,-0.05875
-9.914000e-05,1.38266,1.41094,-0.0576562
-9.912000e-05,1.38234,1.41828,-0.0590625
-9.910000e-05,1.38422,1.41125,-0.0575
-9.908000e-05,1.38281,1.41125,-0.0576562
-9.906000e-05,1.38203,1.41266,-0.0592188
-9.904000e-05,1.38062,1.41406,-0.0592188
-9.902000e-05,1.38219,1.41031,-0.0575
-9.900000e-05,1.38187,1.40938,-0.0590625
-9.898000e-05,1.38375,1.41172,-0.056875
-9.896000e-05,1.38438,1.41516,-0.0551563
