Model,MDO3034
Firmware Version,1.08

Waveform Type,ANALOG,,
-9.894000e-06,1.36172,1.43609,-0.0584375
-9.892000e-06,1.36047,1.4325,-0.0578125
-9.890000e-06,1.36344,1.43484,-0.0545313
-9.888000e-06,1.35859,1.43547,-0.0573437
-9.886000e-06,1.35969,1.43437,-0.0585938
-9.884000e-06,1.36484,1.43656,-0.0526563
-9.882000e-06,1.35703,1.43359,-0.0565625
-9.880000e-06,1.35813,1.43219,-0.0559375
-9.878000e-06,1.35828,1.435,-0.0551563
-9.876000e-06,1.36031,1.43766,-0.0559375
-9.874000e-06,1.36563,1.43641,-0.0546875
-9.872000e-06,1.35969,1.43406,-0.055625
-9.870000e-06,1.36078,1.43656,-0.0554688
-9.868000e-06,1.36109,1.435,-0.055625
-9.866000e-06,1.36156,1.4375,-0.0528125
-9.864000e-06,1.36203,1.43437,-0.0564062
-9.862000e-06,1.36219,1.43047,-0.0528125
-9.860000e-06,1.36219,1.43531,-0.0573437
-9.858000e-06,1.36078,1.43109,-0.0529688
-9.856000e-06,1.36109,1.43594,-0.0573437
-9.854000e-06,1.36031,1.43469,-0.0534375
-9.852000e-06,1.36078,1.43594,-0.0548438
-9.850000e-06,1.35781,1.43547,-0.0545313
-9.848000e-06,1.36688,1.43672,-0.055625
-9.846000e-06,1.36328,1.43375,-0.054375
-9.844000e-06,1.36031,1.43203,-0.0565625
-9.842000e-06,1.35938,1.43203,-0.05625
-9.840000e-06,1.35984,1.43469,-0.0578125
-9.838000e-06,1.36172,1.43719,-0.0548438
-9.836000e-06,1.35953,1.43656,-0.0565625
-9.834000e-06,1.36062,1.43359,-0.0540625
-9.832000e-06,1.36359,1.43375,-0.0523438
-9.830000e-06,1.36234,1.43594,-0.0573437
-9.828000e-06,1.36078,1.43188,-0.0560937
-9.826000e-06,1.36297,1.43422,-0.0539063
-9.824000e-06,1.35609,1.43297,-0.0579687
-9.822000e-06,1.35906,1.43359,-0.0579687
-9.820000e-06,1.36484,1.43531,-0.0528125
-9.818000e-06,1.35797,1.43156,-0.055625
-9.816000e-06,1.35844,1.4325,-0.0571875
-9.814000e-06,1.35781,1.43453,-0.0535938
-9.812000e-06,1.36141,1.4375,-0.0540625
-9.810000e-06,1.36516,1.43656,-0.05625
-9.808000e-06,1.36172,1.4325,-0.055
-9.806000e-06,1.36172,1.43734,-0.055
-9.804000e-06,1.36266,1.43578,-0.0565625
-9.802000e-06,1.36312,1.43797,-0.055
-9.800000e-06,1.36062,1.435,-0.0564062
-9.798000e-06,1.35828,1.43016,-0.0520313
-9.796000e-06,1.36234,1.43609,-0.056875
-9.794000e-06,1.35969,1.43141,-0.0528125
-9.792000e-06,1.36,1.43594,-0.0579687
-9.790000e-06,1.36141,1.43094,-0.055
-9.788000e-06,1.35828,1.43453,-0.056875
-9.786000e-06,1.36,1.43437,-0.0545313
-9.784000e-06,1.36547,1.43688,-0.0554688
-9.782000e-06,1.36297,1.43266,-0.0557813
-9.780000e-06,1.36062,1.43266,-0.055625
-9.778000e-06,1.36016,1.43328,-0.055625
-9.776000e-06,1.36062,1.43266,-0.0585938
-9.774000e-06,1.36172,1.43672,-0.0546875
-9.772000e-06,1.35828,1.43484,-0.0567187
-9.770000e-06,1.36047,1.43359,-0.055
-9.768000e-06,1.36469,1.43422,-0.0520313
-9.766000e-06,1.3625,1.43625,-0.0582812
-9.764000e-06,1.36031,1.43156,-0.0564062
-9.762000e-06,1.36234,1.43297,-0.0542188
-9.760000e-06,1.35719,1.43453,-0.0570312
-9.758000e-06,1.35953,1.43344,-0.0575
-9.756000e-06,1.36609,1.43609,-0.0534375
-9.754000e-06,1.35656,1.43297,-0.05625
-9.752000e-06,1.35922,1.43344,-0.0573437
-9.750000e-06,1.35875,1.43672,-0.0546875
-9.748000e-06,1.36109,1.43688,-0.0540625
-9.746000e-06,1.36312,1.43625,-0.0560937
-9.744000e-06,1.36016,1.4325,-0.0557813
-9.742000e-06,1.36156,1.43797,-0.0540625
-9.740000e-06,1.36125,1.43609,-0.053125
-9.738000e-06,1.36203,1.43609,-0.0534375
-9.736000e-06,1.36187,1.43422,-0.0578125
-9.734000e-06,1.36016,1.43219,-0.0517188
-9.732000e-06,1.36297,1.43563,-0.0565625
-9.730000e-06,1.35922,1.43219,-0.0548438
-9.728000e-06,1.36109,1.43453,-0.0584375
-9.726000e-06,1.36219,1.43297,-0.0565625
-9.724000e-06,1.35859,1.43719,-0.0571875
-9.722000e-06,1.35938,1.43359,-0.0542188
-9.720000e-06,1.36609,1.43625,-0.0575
-9.718000e-06,1.36219,1.43297,-0.05375
-9.716000e-06,1.36078,1.42984,-0.0554688
-9.714000e-06,1.36125,1.43641,-0.0559375
-9.712000e-06,1.36156,1.43328,-0.0585938
-9.710000e-06,1.36266,1.43813,-0.0554688
-9.708000e-06,1.35641,1.43516,-0.0573437
-9.706000e-06,1.36187,1.43375,-0.05375
-9.704000e-06,1.36328,1.43469,-0.0520313
-9.702000e-06,1.36172,1.43672,-0.0573437
-9.700000e-06,1.36078,1.43234,-0.0567187
-9.698000e-06,1.36203,1.43266,-0.0548438
-9.696000e-06,1.3575,1.43234,-0.0575
-9.694000e-06,1.36141,1.43359,-0.0559375
-9.692000e-06,1.36469,1.43672,-0.0528125
-9.690000e-06,1.35781,1.43219,-0.0564062
-9.688000e-06,1.35891,1.43281,-0.055
-9.686000e-06,1.35656,1.43688,-0.0546875
-9.684000e-06,1.36094,1.43688,-0.0534375
-9.682000e-06,1.365,1.43594,-0.055625
-9.680000e-06,1.36062,1.43328,-0.0560937
-9.678000e-06,1.36359,1.43688,-0.0546875
-9.676000e-06,1.36047,1.43406,-0.056875
-9.674000e-06,1.36328,1.43672,-0.0539063
-9.672000e-06,1.35734,1.43375,-0.0573437
-9.670000e-06,1.36125,1.43078,-0.055
-9.668000e-06,1.36219,1.43437,-0.0560937
-9.666000e-06,1.36031,1.4325,-0.0559375
-9.664000e-06,1.36375,1.43609,-0.0579687
-9.662000e-06,1.35781,1.43469,-0.054375
-9.660000e-06,1.35891,1.43359,-0.0573437
-9.658000e-06,1.35906,1.43359,-0.0545313
-9.656000e-06,1.36734,1.43688,-0.056875
-9.654000e-06,1.36281,1.43219,-0.0548438
-9.652000e-06,1.36,1.43172,-0.0542188
-9.650000e-06,1.36125,1.43672,-0.0575
-9.648000e-06,1.36141,1.43484,-0.058125
-9.646000e-06,1.36266,1.43766,-0.0545313
-9.644000e-06,1.35625,1.43469,-0.0584375
-9.642000e-06,1.35875,1.43375,-0.0553125
-9.640000e-06,1.36359,1.43437,-0.0532813
-9.638000e-06,1.36422,1.43656,-0.0571875
-9.636000e-06,1.36328,1.43203,-0.055
-9.634000e-06,1.36219,1.43312,-0.0548438
-9.632000e-06,1.35906,1.4325,-0.058125
-9.630000e-06,1.36,1.43297,-0.0560937
-9.628000e-06,1.36625,1.43781,-0.0539063
-9.626000e-06,1.35875,1.43141,-0.05625
-9.624000e-06,1.35672,1.43484,-0.0559375
-9.622000e-06,1.35688,1.43563,-0.0560937
-9.620000e-06,1.35938,1.43609,-0.056875
-9.618000e-06,1.36453,1.43453,-0.055
-9.616000e-06,1.36,1.4325,-0.0540625
-9.614000e-06,1.36078,1.43781,-0.0539063
-9.612000e-06,1.36141,1.43406,-0.0573437
-9.610000e-06,1.36156,1.43656,-0.0528125
-9.608000e-06,1.35984,1.43563,-0.0582812
-9.606000e-06,1.36219,1.43063,-0.0548438
-9.604000e-06,1.36109,1.43672,-0.0560937
-9.602000e-06,1.36031,1.43125,-0.054375
-9.600000e-06,1.36031,1.43609,-0.056875
-9.598000e-06,1.35953,1.43328,-0.0540625
-9.596000e-06,1.3575,1.43484,-0.05625
-9.594000e-06,1.35844,1.43422,-0.05625
-9.592000e-06,1.36828,1.43688,-0.0576562
-9.590000e-06,1.36281,1.4325,-0.0548438
-9.588000e-06,1.36047,1.43375,-0.0554688
-9.586000e-06,1.36125,1.43484,-0.0559375
-9.584000e-06,1.35938,1.43516,-0.0579687
-9.582000e-06,1.36078,1.43641,-0.0565625
-9.580000e-06,1.35859,1.435,-0.0579687
-9.578000e-06,1.36156,1.43281,-0.055
-9.576000e-06,1.36469,1.43375,-0.05125
-9.574000e-06,1.365,1.43656,-0.0578125
-9.572000e-06,1.36062,1.43109,-0.0576562
-9.570000e-06,1.36328,1.43359,-0.0539063
-9.568000e-06,1.35813,1.43219,-0.0573437
-9.566000e-06,1.36094,1.43359,-0.0578125
-9.564000e-06,1.36703,1.43609,-0.0539063
-9.562000e-06,1.35703,1.43328,-0.05625
-9.560000e-06,1.35891,1.43563,-0.0557813
-9.558000e-06,1.35891,1.43578,-0.055
-9.556000e-06,1.36109,1.43437,-0.0557813
-9.554000e-06,1.36422,1.43688,-0.0575
-9.552000e-06,1.36219,1.43188,-0.05625
-9.550000e-06,1.36219,1.43859,-0.054375
-9.548000e-06,1.36234,1.43531,-0.0571875
-9.546000e-06,1.36375,1.43531,-0.0539063
-9.544000e-06,1.35719,1.43437,-0.056875
-9.542000e-06,1.36109,1.43141,-0.0521875
-9.540000e-06,1.36109,1.43453,-0.056875
-9.538000e-06,1.35969,1.43109,-0.0560937
-9.536000e-06,1.36453,1.43594,-0.0582812
-9.534000e-06,1.35891,1.4325,-0.0540625
-9.532000e-06,1.35828,1.43422,-0.0575
-9.530000e-06,1.35734,1.43344,-0.0542188
-9.528000e-06,1.36609,1.43688,-0.0565625
-9.526000e-06,1.36203,1.43141,-0.054375
-9.524000e-06,1.36141,1.43234,-0.05625
-9.522000e-06,1.36031,1.43484,-0.055625
-9.520000e-06,1.36062,1.43578,-0.0578125
-9.518000e-06,1.36187,1.43656,-0.0553125
-9.516000e-06,1.35688,1.43563,-0.0578125
-9.514000e-06,1.36047,1.43297,-0.0546875
-9.512000e-06,1.36359,1.43437,-0.0515625
-9.510000e-06,1.36156,1.43516,-0.0578125
-9.508000e-06,1.36344,1.43203,-0.0565625
-9.506000e-06,1.36203,1.4325,-0.0545313
-9.504000e-06,1.35875,1.43312,-0.0565625
-9.502000e-06,1.36094,1.43609,-0.0575
-9.500000e-06,1.36625,1.43625,-0.0528125
-9.498000e-06,1.35844,1.43031,-0.0564062
-9.496000e-06,1.35969,1.43281,-0.0573437
-9.494000e-06,1.35844,1.43453,-0.055625
-9.492000e-06,1.36187,1.43594,-0.05125
-9.490000e-06,1.36578,1.43656,-0.0573437
-9.488000e-06,1.36031,1.43453,-0.0554688
-9.486000e-06,1.36078,1.43375,-0.0545313
-9.484000e-06,1.36078,1.43703,-0.0565625
-9.482000e-06,1.36234,1.43719,-0.0534375
-9.480000e-06,1.36187,1.43516,-0.058125
-9.478000e-06,1.36125,1.43047,-0.0526563
-9.476000e-06,1.36156,1.43484,-0.0575
-9.474000e-06,1.36125,1.43203,-0.0539063
-9.472000e-06,1.36422,1.43453,-0.0579687
-9.470000e-06,1.35891,1.43047,-0.0546875
-9.468000e-06,1.35844,1.43516,-0.0570312
-9.466000e-06,1.35969,1.43484,-0.0540625
-9.464000e-06,1.36781,1.43656,-0.0565625
-9.462000e-06,1.36484,1.43328,-0.0557813
-9.460000e-06,1.36141,1.43359,-0.056875
-9.458000e-06,1.36156,1.43406,-0.0567187
-9.456000e-06,1.36281,1.43297,-0.0573437
-9.454000e-06,1.36187,1.43672,-0.0560937
-9.452000e-06,1.35938,1.43578,-0.0576562
-9.450000e-06,1.35813,1.43344,-0.055
-9.448000e-06,1.36484,1.43312,-0.0525
-9.446000e-06,1.36281,1.43578,-0.0576562
-9.444000e-06,1.36344,1.43203,-0.055625
-9.442000e-06,1.36047,1.43391,-0.0545313
-9.440000e-06,1.35938,1.43281,-0.0575
-9.438000e-06,1.36125,1.43531,-0.0579687
-9.436000e-06,1.36656,1.43641,-0.053125
-9.434000e-06,1.35625,1.43,-0.0554688
-9.432000e-06,1.35766,1.43344,-0.0560937
-9.430000e-06,1.35875,1.43375,-0.0554688
-9.428000e-06,1.36,1.43781,-0.0559375
-9.426000e-06,1.36531,1.43703,-0.0539063
-9.424000e-06,1.36281,1.43109,-0.0560937
-9.422000e-06,1.36125,1.4375,-0.054375
-9.420000e-06,1.35984,1.43328,-0.0573437
-9.418000e-06,1.36125,1.43656,-0.0532813
-9.416000e-06,1.36187,1.43641,-0.0579687
-9.414000e-06,1.36281,1.43031,-0.0532813
-9.412000e-06,1.36266,1.43406,-0.0564062
-9.410000e-06,1.35984,1.43125,-0.0557813
-9.408000e-06,1.36109,1.43578,-0.0585938
-9.406000e-06,1.3625,1.43172,-0.05375
-9.404000e-06,1.35828,1.43437,-0.0565625
-9.402000e-06,1.35766,1.43484,-0.0545313
-9.400000e-06,1.36844,1.43672,-0.0540625
-9.398000e-06,1.36172,1.43188,-0.0557813
-9.396000e-06,1.36062,1.43531,-0.055
-9.394000e-06,1.36203,1.43344,-0.05625
-9.392000e-06,1.3625,1.43312,-0.0589063
-9.390000e-06,1.3625,1.43672,-0.055
-9.388000e-06,1.35938,1.43281,-0.0571875
-9.386000e-06,1.35813,1.43344,-0.0551563
-9.384000e-06,1.36234,1.43266,-0.051875
-9.382000e-06,1.3625,1.43672,-0.0576562
-9.380000e-06,1.36203,1.43266,-0.0542188
-9.378000e-06,1.36266,1.43344,-0.0553125
-9.376000e-06,1.35969,1.43219,-0.0564062
-9.374000e-06,1.36062,1.43375,-0.0582812
-9.372000e-06,1.36781,1.43719,-0.0539063
-9.370000e-06,1.35563,1.43,-0.0559375
-9.368000e-06,1.35625,1.43297,-0.0554688
-9.366000e-06,1.36,1.43688,-0.0553125
-9.364000e-06,1.36062,1.43469,-0.0554688
-9.362000e-06,1.36609,1.43547,-0.055
-9.360000e-06,1.35813,1.43266,-0.0557813
-9.358000e-06,1.36,1.43547,-0.0540625
-9.356000e-06,1.36016,1.43578,-0.0564062
-9.354000e-06,1.36438,1.43766,-0.0535938
-9.352000e-06,1.36047,1.43516,-0.0578125
-9.350000e-06,1.36266,1.43109,-0.0520313
-9.348000e-06,1.36203,1.43375,-0.0565625
-9.346000e-06,1.35938,1.43172,-0.0542188
-9.344000e-06,1.36219,1.435,-0.05875
-9.342000e-06,1.36031,1.43063,-0.0539063
-9.340000e-06,1.35781,1.43563,-0.0575
-9.338000e-06,1.35828,1.43453,-0.0554688
-9.336000e-06,1.36594,1.43547,-0.058125
-9.334000e-06,1.36234,1.43031,-0.0557813
-9.332000e-06,1.36219,1.43281,-0.0557813
-9.330000e-06,1.36094,1.43297,-0.0567187
-9.328000e-06,1.36297,1.43437,-0.0584375
-9.326000e-06,1.36359,1.43688,-0.0559375
-9.324000e-06,1.35672,1.435,-0.058125
-9.322000e-06,1.36078,1.43375,-0.0553125
-9.320000e-06,1.36469,1.43453,-0.0509375
-9.318000e-06,1.36109,1.43563,-0.0575
-9.316000e-06,1.36359,1.43312,-0.0542188
-9.314000e-06,1.36438,1.43328,-0.0540625
-9.312000e-06,1.35734,1.43297,-0.0576562
-9.310000e-06,1.36094,1.43437,-0.0573437
-9.308000e-06,1.36625,1.43594,-0.0529688
-9.306000e-06,1.355,1.42953,-0.0565625
-9.304000e-06,1.35891,1.43484,-0.0551563
-9.302000e-06,1.35891,1.43516,-0.0557813
-9.300000e-06,1.35953,1.43672,-0.0560937
-9.298000e-06,1.36531,1.43641,-0.05625
-9.296000e-06,1.36172,1.43156,-0.0548438
-9.294000e-06,1.36266,1.43719,-0.055
-9.292000e-06,1.35719,1.43437,-0.0576562
-9.290000e-06,1.36344,1.43531,-0.0525
-9.288000e-06,1.36031,1.43578,-0.0584375
-9.286000e-06,1.36109,1.43125,-0.0542188
-9.284000e-06,1.36047,1.43344,-0.056875
-9.282000e-06,1.36047,1.43141,-0.0542188
-9.280000e-06,1.36297,1.43594,-0.0585938
-9.278000e-06,1.36125,1.43125,-0.0528125
-9.276000e-06,1.35625,1.43594,-0.0565625
-9.274000e-06,1.36031,1.43297,-0.0548438
-9.272000e-06,1.3675,1.43609,-0.0554688
-9.270000e-06,1.36109,1.43,-0.0565625
-9.268000e-06,1.36156,1.43219,-0.0559375
-9.266000e-06,1.36016,1.4325,-0.0567187
-9.264000e-06,1.36109,1.43266,-0.0582812
-9.262000e-06,1.36484,1.43688,-0.055625
-9.260000e-06,1.35563,1.43406,-0.0570312
-9.258000e-06,1.36344,1.43328,-0.0545313
-9.256000e-06,1.36391,1.43453,-0.051875
-9.254000e-06,1.36344,1.43688,-0.0571875
-9.252000e-06,1.36172,1.43266,-0.055625
-9.250000e-06,1.36141,1.43219,-0.0535938
-9.248000e-06,1.35813,1.435,-0.0576562
-9.246000e-06,1.36109,1.43531,-0.056875
-9.244000e-06,1.36703,1.43563,-0.0546875
-9.242000e-06,1.35531,1.43078,-0.05625
-9.240000e-06,1.36031,1.43563,-0.055625
-9.238000e-06,1.35891,1.43641,-0.05625
-9.236000e-06,1.35953,1.43594,-0.0567187
-9.234000e-06,1.36594,1.43453,-0.0564062
-9.232000e-06,1.36172,1.43297,-0.0553125
-9.230000e-06,1.36469,1.43797,-0.05375
-9.228000e-06,1.35875,1.43359,-0.0570312
-9.226000e-06,1.365,1.43516,-0.0535938
-9.224000e-06,1.36109,1.43547,-0.0575
-9.222000e-06,1.36344,1.43141,-0.0521875
-9.220000e-06,1.36234,1.43375,-0.0576562
-9.218000e-06,1.36062,1.43188,-0.0548438
-9.216000e-06,1.36312,1.43547,-0.0584375
-9.214000e-06,1.36234,1.43172,-0.054375
-9.212000e-06,1.35609,1.43234,-0.0575
-9.210000e-06,1.35734,1.43531,-0.0548438
-9.208000e-06,1.36844,1.43688,-0.0559375
-9.206000e-06,1.3625,1.42938,-0.0554688
-9.204000e-06,1.36172,1.43344,-0.0557813
-9.202000e-06,1.36047,1.43141,-0.0565625
-9.200000e-06,1.36078,1.43141,-0.0578125
-9.198000e-06,1.36312,1.43672,-0.0559375
-9.196000e-06,1.35547,1.435,-0.0584375
-9.194000e-06,1.35938,1.43437,-0.0551563
-9.192000e-06,1.36484,1.43234,-0.0532813
-9.190000e-06,1.36359,1.43453,-0.0575
-9.188000e-06,1.36266,1.43156,-0.0560937
-9.186000e-06,1.36172,1.43281,-0.053125
-9.184000e-06,1.35984,1.43359,-0.056875
-9.182000e-06,1.36266,1.43406,-0.0575
-9.180000e-06,1.3675,1.435,-0.0539063
-9.178000e-06,1.35453,1.42891,-0.0564062
-9.176000e-06,1.35922,1.43391,-0.0582812
-9.174000e-06,1.35766,1.43578,-0.05625
-9.172000e-06,1.35859,1.43453,-0.0557813
-9.170000e-06,1.36641,1.43516,-0.0560937
-9.168000e-06,1.36172,1.43203,-0.05625
-9.166000e-06,1.36234,1.43781,-0.0545313
-9.164000e-06,1.36,1.43422,-0.0571875
-9.162000e-06,1.36641,1.43781,-0.0532813
-9.160000e-06,1.36078,1.43578,-0.0582812
-9.158000e-06,1.36281,1.43156,-0.0528125
-9.156000e-06,1.36125,1.43406,-0.0557813
-9.154000e-06,1.36156,1.43094,-0.0557813
-9.152000e-06,1.36406,1.43531,-0.0582812
-9.150000e-06,1.36172,1.42984,-0.0545313
-9.148000e-06,1.35672,1.43391,-0.0575
-9.146000e-06,1.35656,1.43375,-0.05375
-9.144000e-06,1.36844,1.43641,-0.054375
-9.142000e-06,1.36234,1.43188,-0.0565625
-9.140000e-06,1.36031,1.43219,-0.0560937
-9.138000e-06,1.36047,1.43141,-0.0571875
-9.136000e-06,1.36156,1.43266,-0.0584375
-9.134000e-06,1.3625,1.43656,-0.055
-9.132000e-06,1.35578,1.43594,-0.0576562
-9.130000e-06,1.35906,1.43422,-0.055
-9.128000e-06,1.36375,1.43375,-0.0529688
-9.126000e-06,1.36016,1.43625,-0.058125
-9.124000e-06,1.36312,1.43188,-0.0554688
-9.122000e-06,1.36406,1.43391,-0.0542188
-9.120000e-06,1.35891,1.43312,-0.058125
-9.118000e-06,1.35969,1.43312,-0.0578125
-9.116000e-06,1.36703,1.43563,-0.053125
-9.114000e-06,1.35578,1.43156,-0.05625
-9.112000e-06,1.35891,1.43375,-0.0567187
-9.110000e-06,1.35938,1.43656,-0.055
-9.108000e-06,1.35984,1.43656,-0.05625
-9.106000e-06,1.36406,1.43688,-0.0553125
-9.104000e-06,1.35922,1.43172,-0.055625
-9.102000e-06,1.36469,1.43813,-0.0542188
-9.100000e-06,1.35984,1.43359,-0.0578125
-9.098000e-06,1.365,1.43703,-0.0534375
-9.096000e-06,1.36266,1.43531,-0.0578125
-9.094000e-06,1.36422,1.43375,-0.051875
-9.092000e-06,1.36219,1.43406,-0.05625
-9.090000e-06,1.35922,1.43031,-0.056875
-9.088000e-06,1.36484,1.43516,-0.0578125
-9.086000e-06,1.36062,1.43156,-0.0553125
-9.084000e-06,1.35625,1.43016,-0.0570312
-9.082000e-06,1.35813,1.43297,-0.054375
-9.080000e-06,1.36797,1.43734,-0.055
-9.078000e-06,1.36047,1.43047,-0.0567187
-9.076000e-06,1.36219,1.43406,-0.055625
-9.074000e-06,1.36141,1.43219,-0.0565625
-9.072000e-06,1.36,1.43469,-0.0578125
-9.070000e-06,1.36312,1.43719,-0.0551563
-9.068000e-06,1.36047,1.43422,-0.0576562
-9.066000e-06,1.35625,1.43344,-0.054375
-9.064000e-06,1.36344,1.43188,-0.0528125
-9.062000e-06,1.36375,1.43531,-0.0567187
-9.060000e-06,1.36328,1.43188,-0.0553125
-9.058000e-06,1.36438,1.43266,-0.0535938
-9.056000e-06,1.36078,1.43391,-0.0582812
-9.054000e-06,1.36078,1.43328,-0.0579687
-9.052000e-06,1.36578,1.43422,-0.0554688
-9.050000e-06,1.35547,1.43359,-0.0554688
-9.048000e-06,1.36203,1.43453,-0.055
-9.046000e-06,1.35906,1.43672,-0.0565625
-9.044000e-06,1.35938,1.43641,-0.05375
-9.042000e-06,1.36484,1.43672,-0.0557813
-9.040000e-06,1.35859,1.43078,-0.0560937
-9.038000e-06,1.36266,1.4375,-0.054375
-9.036000e-06,1.36141,1.4325,-0.0575
-9.034000e-06,1.36547,1.43484,-0.0529688
-9.032000e-06,1.36109,1.43344,-0.05875
-9.030000e-06,1.36375,1.43359,-0.0525
-9.028000e-06,1.36297,1.43219,-0.056875
-9.026000e-06,1.35859,1.43094,-0.0553125
-9.024000e-06,1.36422,1.43641,-0.0575
-9.022000e-06,1.36094,1.43063,-0.0542188
-9.020000e-06,1.35547,1.43344,-0.0571875
-9.018000e-06,1.35891,1.43359,-0.05375
-9.016000e-06,1.36859,1.43563,-0.0551563
-9.014000e-06,1.36328,1.4325,-0.0557813
-9.012000e-06,1.36312,1.43375,-0.055625
-9.010000e-06,1.36,1.43172,-0.0564062
-9.008000e-06,1.35969,1.43375,-0.0590625
-9.006000e-06,1.36484,1.43719,-0.054375
-9.004000e-06,1.35844,1.43484,-0.0582812
-9.002000e-06,1.36203,1.43437,-0.0557813
-9.000000e-06,1.36547,1.43234,-0.0525
-8.998000e-06,1.36266,1.43688,-0.0565625
-8.996000e-06,1.36172,1.4325,-0.0557813
-8.994000e-06,1.36219,1.43344,-0.0540625
-8.992000e-06,1.36156,1.43563,-0.0576562
-8.990000e-06,1.36156,1.43422,-0.0584375
-8.988000e-06,1.36703,1.43531,-0.05375
-8.986000e-06,1.35734,1.42938,-0.0557813
-8.984000e-06,1.36016,1.43453,-0.0564062
-8.982000e-06,1.35891,1.43391,-0.055
-8.980000e-06,1.36234,1.43406,-0.0559375
-8.978000e-06,1.36547,1.43531,-0.0557813
-8.976000e-06,1.35875,1.43156,-0.0564062
-8.974000e-06,1.3625,1.43688,-0.0542188
-8.972000e-06,1.36469,1.43391,-0.056875
-8.970000e-06,1.36359,1.43531,-0.053125
-8.968000e-06,1.36266,1.43453,-0.0571875
-8.966000e-06,1.36359,1.43328,-0.0521875
-8.964000e-06,1.36,1.43391,-0.0571875
-8.962000e-06,1.36094,1.43094,-0.0564062
-8.960000e-06,1.36266,1.43516,-0.0584375
-8.958000e-06,1.36266,1.43078,-0.05625
-8.956000e-06,1.35672,1.43219,-0.0578125
-8.954000e-06,1.35969,1.43375,-0.0545313
-8.952000e-06,1.36797,1.43656,-0.05375
-8.950000e-06,1.36438,1.43203,-0.0557813
-8.948000e-06,1.36312,1.43125,-0.055625
-8.946000e-06,1.36141,1.43219,-0.0567187
-8.944000e-06,1.36016,1.43312,-0.0573437
-8.942000e-06,1.36578,1.43656,-0.0539063
-8.940000e-06,1.35797,1.43406,-0.0576562
-8.938000e-06,1.35781,1.43344,-0.054375
-8.936000e-06,1.36438,1.43437,-0.0526563
-8.934000e-06,1.36453,1.43563,-0.0567187
-8.932000e-06,1.36172,1.4325,-0.05625
