Model,MDO3034
Firmware Version,1.08

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,2e-05,,
Horizontal Delay,0,,
Sample Interval,2e-08,,
Record Length,10000,,
Gating,0.0% to 100.0%,,
Probe Attenuation,10,10,1
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,1,1,1
Vertical Position,0,-0.02,0
,,,
,,,
,,,
Label,M2024,M2029,M2030
TIME,CH1,CH3,CH4
-1.000000e-04,1.41141,1.43375,-0.0325
-9.998000e-05,1.41047,1.43281,-0.0334375
-9.996000e-05,1.40859,1.43391,-0.0335937
-9.994000e-05,1.41109,1.43234,-0.033125
-9.992000e-05,1.40734,1.43188,-0.0326562
-9.990000e-05,1.40672,1.43078,-0.031875
-9.988000e-05,1.41109,1.43391,-0.0303125
-9.986000e-05,1.405,1.43156,-0.03375
-9.984000e-05,1.41125,1.43547,-0.0329687
-9.982000e-05,1.40828,1.43281,-0.03375
-9.980000e-05,1.40922,1.43234,-0.0317188
-9.978000e-05,1.40906,1.43344,-0.033125
-9.976000e-05,1.40891,1.43641,-0.0328125
-9.974000e-05,1.40469,1.43453,-0.0307812
-9.972000e-05,1.40813,1.43563,-0.0334375
-9.970000e-05,1.41016,1.43203,-0.0323437
-9.968000e-05,1.40563,1.43016,-0.0365625
-9.966000e-05,1.40906,1.43266,-0.03125
-9.964000e-05,1.40641,1.43047,-0.033125
-9.962000e-05,1.40797,1.43656,-0.0335937
-9.960000e-05,1.40953,1.43375,-0.0334375
-9.958000e-05,1.41203,1.43016,-0.0335937
-9.956000e-05,1.40766,1.43094,-0.0329687
-9.954000e-05,1.41047,1.43109,-0.0292188
-9.952000e-05,1.40781,1.43141,-0.0320312
-9.950000e-05,1.40906,1.42859,-0.0310937
-9.948000e-05,1.41,1.43484,-0.0323437
-9.946000e-05,1.40672,1.43047,-0.031875
-9.944000e-05,1.40922,1.43453,-0.0323437
-9.942000e-05,1.40906,1.43516,-0.0342187
-9.940000e-05,1.41016,1.43281,-0.031875
-9.938000e-05,1.405,1.43297,-0.0321875
-9.936000e-05,1.40797,1.42922,-0.0339062
-9.934000e-05,1.40906,1.43938,-0.0307812
-9.932000e-05,1.40875,1.4325,-0.0309375
-9.930000e-05,1.40734,1.43141,-0.0326562
-9.928000e-05,1.40688,1.43328,-0.0317188
-9.926000e-05,1.40766,1.42906,-0.03125
-9.924000e-05,1.41094,1.43375,-0.0309375
-9.922000e-05,1.40984,1.43266,-0.0342187
-9.920000e-05,1.40672,1.43063,-0.0335937
-9.918000e-05,1.40672,1.43672,-0.0298438
-9.916000e-05,1.40844,1.43188,-0.0346875
-9.914000e-05,1.40813,1.42984,-0.03125
-9.912000e-05,1.40953,1.43813,-0.03
-9.910000e-05,1.40969,1.43516,-0.0310937
-9.908000e-05,1.40688,1.43234,-0.0351562
-9.906000e-05,1.41312,1.43109,-0.0307812
-9.904000e-05,1.40656,1.435,-0.034375
-9.902000e-05,1.40625,1.43078,-0.0295313
-9.900000e-05,1.40969,1.43469,-0.0325
-9.898000e-05,1.41,1.43391,-0.0289063
-9.896000e-05,1.40938,1.43172,-0.0328125
