Model,MDO3034
Firmware Version,1.08

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,0.0002,,
Horizontal Delay,0,,
Sample Interval,2e-07,,
Record Length,10000,,
Gating,0.0% to 100.0%,,
Probe Attenuation,10,10,1
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,1,1,1
Vertical Position,0,-0.02,0
,,,
,,,
,,,
Label,M2024,M2029,M2030
TIME,CH1,CH3,CH4
-1.000000e-03,-0.0182812,2.43984,3.24734
-9.998000e-04,-0.016875,2.44125,3.25188
-9.996000e-04,-0.0176563,2.44063,3.24656
-9.994000e-04,-0.0160938,2.44031,3.24891
-9.992000e-04,-0.018125,2.43875,3.24656
-9.990000e-04,-0.0153125,2.44188,3.24828
-9.988000e-04,-0.0176563,2.43969,3.24297
-9.986000e-04,-0.01625,2.44047,3.24156
-9.984000e-04,-0.0195312,2.43875,3.24672
-9.982000e-04,-0.0160938,2.44031,3.24922
-9.980000e-04,-0.01875,2.43938,3.24641
-9.978000e-04,-0.0164063,2.44094,3.24484
-9.976000e-04,-0.0171875,2.44141,3.25
-9.974000e-04,-0.016875,2.44031,3.24672
-9.972000e-04,-0.0173438,2.44031,3.24625
-9.970000e-04,-0.0176563,2.43969,3.24516
-9.968000e-04,-0.0192187,2.43875,3.2475
-9.966000e-04,-0.0173438,2.44,3.24438
-9.964000e-04,-0.0189062,2.43891,3.24953
-9.962000e-04,-0.015625,2.43969,3.24938
-9.960000e-04,-0.0153125,2.44234,3.24969
-9.958000e-04,-0.0198438,2.43859,3.25078
-9.956000e-04,-0.0184375,2.43906,3.24766
-9.954000e-04,-0.016875,2.44094,3.24422
-9.952000e-04,-0.0190625,2.43891,3.24484
-9.950000e-04,-0.0190625,2.43875,3.24578
-9.948000e-04,-0.015,2.44297,3.24641
-9.946000e-04,-0.0185937,2.44,3.24531
-9.944000e-04,-0.0190625,2.43953,3.24609
-9.942000e-04,-0.016875,2.43828,3.24688
-9.940000e-04,-0.0164063,2.43953,3.24484
-9.938000e-04,-0.0176563,2.44,3.24812
-9.936000e-04,-0.0179688,2.43891,3.24688
-9.934000e-04,-0.016875,2.44063,3.24719
-9.932000e-04,-0.0179688,2.44063,3.24984
-9.930000e-04,-0.0159375,2.44063,3.24969
-9.928000e-04,-0.0178125,2.4375,3.24703
-9.926000e-04,-0.0157813,2.44063,3.24578
-9.924000e-04,-0.0173438,2.44,3.24766
-9.922000e-04,-0.0160938,2.44125,3.25047
-9.920000e-04,-0.0190625,2.43859,3.24703
-9.918000e-04,-0.0159375,2.44141,3.24891
-9.916000e-04,-0.0189062,2.43922,3.24781
-9.914000e-04,-0.0164063,2.44078,3.24516
-9.912000e-04,-0.0171875,2.43984,3.24984
-9.910000e-04,-0.0165625,2.44172,3.24797
-9.908000e-04,-0.0178125,2.43953,3.24734
-9.906000e-04,-0.0176563,2.43906,3.24453
-9.904000e-04,-0.0192187,2.43891,3.24578
-9.902000e-04,-0.0170313,2.43938,3.24609
-9.900000e-04,-0.0182812,2.43953,3.24828
-9.898000e-04,-0.015625,2.44141,3.2475
-9.896000e-04,-0.0146875,2.44219,3.24656
