-2.660,  	-471130.593
-3.136,  	-5135.278
-12.491,  	-9669.740
-25.276,  	12152.358
-30.910,  	171992.140
-37.436,  	4214254.112
-37.744,  	5266236.504
-35.450,  	3290780.485
-32.523,  	2295009.106
-29.735,  	122963.271
-31.086,  	126364.117
-33.866,  	2568864.512
-35.689,  	3398065.452
-39.014,  	5758865.849
-40.913,  	7032202.252
-42.952,  	8794658.957
-42.773,  	9324363.837
-44.677,  	11709907.421
-45.554,  	13325578.192
-39.869,  	7022819.727
-40.471,  	5549397.349
-44.261,  	9675741.518
-42.997,  	10988733.582
-37.435,  	4221013.140
-37.568,  	3767790.541
-41.183,  	7022819.727
-43.425,  	9578896.061
-46.234,  	13531114.102
-48.678,  	15926182.710
-49.829,  	19603737.005
-50.956,  	20560950.726
-48.382,  	17903412.877
-47.278,  	16683370.478
-47.648,  	12399536.833
-49.329,  	15060381.647
-50.083,  	19387121.126
-51.595,  	19937891.613
-53.693,  	25245100.171
-54.645,  	29737872.236
-54.847,  	31145582.164
-54.834,  	27849753.364
-55.749,  	35208049.403
-56.387,  	40334125.561
-56.968,  	40180178.517
-57.717,  	39725308.572
-58.700,  	41121901.451
-59.863,  	48289939.319
-61.439,  	57841795.448
-63.230,  	68358485.529
-64.413,  	60155467.266
-65.699,  	71129775.483
-67.390,  	71613651.507
-70.666,  	89213616.707
-72.326,  	106335421.934
-74.287,  	134964189.378
-75.523,  	138515878.572
-78.785,  	206415819.048
-81.825,  	404892568.133
-83.691,  	584844820.637
-86.184,  	1503886681.638
-87.603,  	5263603385.732
-85.891,  	1503886681.638
-85.180,  	1169689641.274
-83.762,  	751943340.819
-81.565,  	478509398.703
-79.356,  	339587315.208
-76.742,  	214840954.520
-75.510,  	175453446.191
-73.004,  	161957027.253
-70.777,  	131590084.643
-69.233,  	118283222.151
-66.358,  	107420477.260
-63.717,  	88463922.449
-62.208,  	77405932.143
-59.316,  	67482094.689
-57.153,  	54545112.806
-55.265,  	44988063.126
-54.570,  	44231961.225
-52.268,  	35090689.238
-50.911,  	31145582.164
-49.316,  	26252385.964
-47.392,  	21224207.201
-44.984,  	16397518.336
-42.943,  	12086345.317
-41.309,  	8809378.051
-40.450,  	7909246.260
-38.684,  	5861473.703
-37.686,  	5266236.504
-35.495,  	3901855.734
-32.452,  	238025.242
-28.495,  	73934.401
-26.204,  	24622.128
-23.398,  	-4851.874
-21.197,  	-19305.472
-17.510,  	-23839.933
-10.817,  	-23273.126
-6.775,  	-19022.068
-1.697,  	-17321.644
-9.981,  	-19305.472
-7.509,  	-18738.664
