-13.618,  	-420117.896
-13.616,  	-408781.741
-13.606,  	-437122.128
-13.617,  	-369105.200
-22.617,  	-335096.735
-23.333,  	-420117.896
-23.344,  	-318092.503
-23.343,  	-425785.973
-23.341,  	-471130.593
-23.340,  	-431454.051
-23.329,  	-340764.813
-31.810,  	-380441.354
-32.025,  	-624168.682
-32.027,  	-357769.045
-32.036,  	-272747.884
-32.024,  	-493802.902
-32.042,  	-352100.967
-32.397,  	-125377.872
-39.137,  	-85701.330
-39.152,  	-114041.717
-39.147,  	-97037.485
-39.146,  	-250075.574
-39.136,  	-255743.652
-39.139,  	-119709.794
-39.127,  	-272747.884
-39.126,  	-85701.330
-39.126,  	-136714.027
-39.130,  	-357769.045
-44.868,  	537787.183
-44.939,  	532119.105
-44.942,  	469770.254
-44.941,  	373412.938
-44.945,  	413089.480
-52.682,  	2056831.923
-52.697,  	2198533.857
-52.691,  	2328899.637
-52.704,  	2136185.006
-52.692,  	1983146.917
-52.685,  	2453597.340
-52.683,  	2311895.405
-52.695,  	2192865.780
-52.685,  	2487605.804
-52.687,  	2113512.696
-52.689,  	2096508.464
-52.684,  	2153189.238
-52.675,  	2085172.310
-58.950,  	4284386.336
-58.958,  	4250377.872
-58.963,  	3932965.538
-58.971,  	3904625.151
-58.962,  	4307058.646
-58.964,  	3921629.383
-58.966,  	3898957.074
-65.411,  	4930547.158
-68.175,  	65815609.700
-68.182,  	66754640.276
-68.184,  	70204780.070
-68.181,  	68027184.307
-68.187,  	67939378.970
-68.187,  	66188033.772
-68.199,  	68093187.396
-72.713,  	95788960.614
-72.791,  	100594426.865
-72.783,  	105483033.782
-72.772,  	105324730.080
-72.776,  	105430213.034
-72.782,  	102156300.548
-72.794,  	105535907.483
-75.335,  	136716971.058
-75.355,  	142838626.478
-75.355,  	157122489.126
-75.346,  	162081705.488
-75.354,  	163975183.356
-75.356,  	162331638.727
-75.354,  	157122489.126
-75.354,  	147646658.786
-75.354,  	154131870.739
-75.361,  	150496165.425
-75.423,  	162959857.143
-79.525,  	274146009.674
-79.516,  	282609577.757
-79.523,  	286844871.157
-79.518,  	281852925.608
-79.520,  	277031757.144
-79.516,  	319490342.078
-79.513,  	301639162.506
-82.123,  	446068083.537
-82.486,  	551162658.192
-82.486,  	541244564.086
-82.486,  	530337872.618
-82.490,  	484009506.734
-86.555,  	1740034177.101
-86.575,  	2024462840.666
-86.565,  	2193168077.388
-86.578,  	2239831227.971
-87.841,  	2263915434.723
-90.189,  	16195702725.328
-90.196,  	16195702725.328
-90.196,  	19140375948.115
-85.652,  	9154092844.751
