-2.536,  	0.000
-2.513,  	0.000
-2.518,  	0.000
-7.861,  	0.000
-13.896,  	0.000
-21.479,  	0.000
-27.524,  	7560.000
-37.084,  	5884.000
-39.196,  	9795.000
-38.896,  	9599.000
-36.336,  	5603.000
-35.197,  	5767.000
-34.114,  	5879.000
-35.235,  	5853.000
-36.692,  	5701.000
-37.769,  	5583.000
-39.716,  	5488.000
-41.975,  	8396.000
-42.968,  	7979.000
-41.085,  	8799.000
-41.074,  	9095.000
-43.262,  	7996.000
-45.170,  	7155.000
-45.946,  	6884.000
-47.242,  	6666.000
-48.561,  	6348.000
-49.544,  	6378.000
-50.876,  	6099.000
-53.080,  	5945.000
-54.370,  	5763.000
-55.746,  	5710.000
-56.606,  	5572.000
-57.348,  	5513.000
-58.257,  	5542.000
-59.381,  	5439.000
-60.484,  	5371.000
-61.659,  	5323.000
-62.783,  	5267.000
-64.445,  	5200.000
-64.561,  	5187.000
-65.722,  	5155.000
-67.054,  	5141.000
-68.016,  	5121.000
-68.898,  	5108.000
-69.549,  	5096.000
-70.403,  	5079.000
-71.519,  	5068.000
-72.149,  	5063.000
-72.186,  	5265.000
-72.155,  	5641.000
-72.411,  	5601.000
-73.530,  	5523.000
-74.793,  	5419.000
-75.874,  	5372.000
-77.703,  	5294.000
-79.736,  	5217.000
-80.728,  	5168.000
-81.503,  	5125.000
-82.671,  	5116.000
-83.878,  	5097.000
-83.918,  	5098.000
-83.929,  	5466.000
-83.926,  	5463.000
-84.014,  	5453.000
-85.023,  	5328.000
-85.519,  	5352.000
-86.258,  	5285.000
-87.130,  	5224.000
-87.800,  	5153.000
-89.067,  	5087.000
-90.127,  	5056.000
-91.064,  	5035.000
-91.956,  	5052.000
-89.403,  	5048.000
-87.862,  	5098.000
-87.006,  	5141.000
-86.076,  	5161.000
-85.091,  	5200.000
-84.536,  	5250.000
-83.988,  	5238.000
-83.474,  	5321.000
-82.800,  	5309.000
-81.921,  	5460.000
-80.874,  	5513.000
-79.523,  	5730.000
-78.075,  	6066.000
-77.210,  	6147.000
-75.949,  	6553.000
-74.456,  	7052.000
-76.038,  	6531.000
-79.565,  	5897.000
-81.261,  	5560.000
-82.846,  	5424.000
-84.668,  	5234.000
-85.797,  	5195.000
-86.717,  	5126.000
-87.788,  	5103.000
-88.488,  	5083.000
-89.558,  	5053.000
-90.469,  	5026.000
