-13.618,  	6974.000
-13.616,  	6974.000
-13.606,  	6974.000
-13.617,  	6974.000
-22.617,  	6974.000
-23.333,  	6974.000
-23.344,  	6974.000
-23.343,  	6974.000
-23.341,  	6974.000
-23.340,  	6974.000
-23.329,  	6974.000
-31.810,  	6974.000
-32.025,  	6974.000
-32.027,  	6974.000
-32.036,  	6974.000
-32.024,  	6974.000
-32.042,  	6974.000
-32.397,  	6974.000
-39.137,  	9841.000
-39.152,  	9733.000
-39.147,  	9435.000
-39.146,  	9779.000
-39.136,  	9788.000
-39.139,  	9757.000
-39.127,  	9432.000
-39.126,  	9323.000
-39.126,  	9560.000
-39.130,  	9488.000
-44.868,  	7195.000
-44.939,  	6949.000
-44.942,  	6904.000
-44.941,  	6898.000
-44.945,  	6950.000
-52.682,  	5767.000
-52.697,  	5742.000
-52.691,  	5740.000
-52.704,  	5737.000
-52.692,  	5775.000
-52.685,  	5733.000
-52.683,  	5753.000
-52.695,  	5741.000
-52.685,  	5723.000
-52.687,  	5753.000
-52.689,  	5737.000
-52.684,  	5773.000
-52.675,  	5803.000
-58.950,  	5473.000
-58.958,  	5488.000
-58.963,  	5476.000
-58.971,  	5512.000
-58.962,  	5483.000
-58.964,  	5490.000
-58.966,  	5523.000
-65.411,  	5519.000
-68.175,  	8199.000
-68.182,  	8154.000
-68.184,  	7999.000
-68.181,  	8095.000
-68.187,  	8099.000
-68.187,  	8181.000
-68.199,  	8092.000
-72.713,  	7198.000
-72.791,  	7093.000
-72.783,  	6996.000
-72.772,  	6999.000
-72.776,  	6997.000
-72.782,  	7061.000
-72.794,  	6995.000
-75.335,  	6540.000
-75.355,  	6474.000
-75.355,  	6340.000
-75.346,  	6299.000
-75.354,  	6284.000
-75.356,  	6297.000
-75.354,  	6340.000
-75.354,  	6426.000
-75.354,  	6366.000
-75.361,  	6399.000
-75.423,  	6292.000
-79.525,  	5768.000
-79.516,  	5745.000
-79.523,  	5734.000
-79.518,  	5747.000
-79.520,  	5760.000
-79.516,  	5659.000
-79.513,  	5698.000
-82.123,  	5472.000
-82.486,  	5382.000
-82.486,  	5389.000
-82.486,  	5397.000
-82.490,  	5435.000
-86.555,  	5121.000
-86.575,  	5104.000
-86.565,  	5096.000
-86.578,  	5094.000
-87.841,  	5093.000
-90.189,  	5013.000
-90.196,  	5013.000
-90.196,  	5011.000
-85.652,  	5023.000
