-29.938,  	5626.000
-30.068,  	5626.000
-31.570,  	5626.000
-32.405,  	5626.000
-33.636,  	5626.000
-35.529,  	5626.000
-36.459,  	5626.000
-37.657,  	9899.000
-38.658,  	9099.000
-39.556,  	8260.000
-41.157,  	7486.000
-42.226,  	7073.000
-42.225,  	7005.000
-40.781,  	7408.000
-39.361,  	8024.000
-38.129,  	8899.000
-35.541,  	8899.000
-33.149,  	8899.000
-34.544,  	8899.000
-37.373,  	8899.000
-39.366,  	8219.000
-41.528,  	7777.000
-42.719,  	7028.000
-43.939,  	6692.000
-45.127,  	6353.000
-45.905,  	6199.000
-46.896,  	6156.000
-47.780,  	5898.000
-48.384,  	5827.000
-48.674,  	5808.000
-49.169,  	5741.000
-49.736,  	5668.000
-49.737,  	5572.000
-48.765,  	5648.000
-47.417,  	5832.000
-46.177,  	6093.000
-45.824,  	6091.000
-44.262,  	6159.000
-42.760,  	6831.000
-40.634,  	7521.000
-43.227,  	6855.000
-44.761,  	6313.000
-45.998,  	6136.000
-48.654,  	5852.000
-51.083,  	5525.000
-51.453,  	5479.000
-51.465,  	5471.000
-51.451,  	5471.000
-52.227,  	5471.000
-53.665,  	5471.000
-55.131,  	5471.000
-56.082,  	5471.000
-57.996,  	5471.000
-61.571,  	8367.000
-61.239,  	7613.000
-59.418,  	8405.000
-58.417,  	9399.000
-57.024,  	9399.000
-55.886,  	9399.000
-54.400,  	9399.000
-52.074,  	9399.000
-50.740,  	9399.000
-53.286,  	9399.000
-54.905,  	9399.000
-56.517,  	9399.000
-58.005,  	9399.000
-58.755,  	9346.000
-59.688,  	8886.000
-60.094,  	8356.000
-61.147,  	7940.000
-61.772,  	7567.000
-62.269,  	7350.000
-62.995,  	7261.000
-63.354,  	7169.000
-63.734,  	6961.000
-64.045,  	6824.000
-65.015,  	6673.000
-66.241,  	6419.000
-68.092,  	6125.000
-69.573,  	5816.000
-71.425,  	5647.000
-73.085,  	5633.000
-75.397,  	5621.000
-77.298,  	9298.000
-79.741,  	8514.000
-82.376,  	6854.000
-85.133,  	6299.000
-87.623,  	5670.000
-86.949,  	5791.000
-85.459,  	7281.000
-82.552,  	9596.000
-80.300,  	5624.000
-76.774,  	5638.000
-74.752,  	6185.000
-77.815,  	5790.000
-79.645,  	5622.000
-81.372,  	5621.000
-82.161,  	5622.000
-82.968,  	9199.000
-81.278,  	5621.000
