-14.419,  	15433.041
-14.408,  	15234.658
-14.404,  	15348.020
-14.400,  	16920.911
-14.399,  	17487.719
-14.398,  	18408.782
-14.393,  	17700.272
-14.394,  	15858.147
-14.399,  	16481.635
-14.403,  	17105.124
-14.402,  	17785.293
-14.400,  	17898.655
-20.138,  	41817.941
-20.139,  	43064.918
-20.139,  	43135.769
-20.141,  	44198.534
-20.138,  	44000.151
-20.138,  	44963.724
-20.137,  	43277.471
-20.134,  	44637.810
-20.133,  	42469.770
-20.132,  	41619.559
-20.130,  	41151.942
-24.881,  	95571.555
-24.883,  	94968.036
-24.885,  	92750.720
-24.883,  	89100.354
-24.882,  	86288.580
-24.880,  	87145.751
-24.880,  	88912.219
-24.882,  	88426.768
-24.885,  	87145.751
-24.884,  	87909.869
-28.906,  	178427.233
-28.902,  	210333.802
-28.899,  	250946.526
-28.896,  	286454.606
-28.891,  	304254.531
-28.888,  	316132.335
-28.886,  	320462.915
-28.886,  	325919.714
-28.886,  	326425.016
-28.886,  	323914.055
-33.294,  	601898.615
-33.291,  	599499.247
-33.285,  	587783.739
-33.282,  	603278.325
-33.280,  	623649.690
-33.281,  	634551.342
-33.285,  	639562.987
-33.287,  	645444.928
-33.282,  	649026.311
-33.277,  	651033.196
-40.940,  	1574514.922
-40.934,  	1571224.891
-40.937,  	1655741.864
-40.938,  	1787301.659
-40.940,  	1811911.665
-40.947,  	1877846.374
-40.950,  	1911951.829
-40.954,  	1933016.300
-40.958,  	1930888.990
-44.405,  	2773236.768
-44.407,  	2879432.924
-44.401,  	2992383.960
-44.400,  	2988985.455
-44.398,  	3011214.752
-44.398,  	2934004.117
-44.400,  	2873145.953
-44.398,  	2955420.205
-44.398,  	3074534.688
-44.400,  	3105370.729
-49.972,  	6860349.802
-49.977,  	6818139.101
-49.976,  	6793937.897
-49.977,  	6939490.291
-49.976,  	6950945.376
-49.977,  	6950945.376
-49.974,  	6793937.897
-49.976,  	6544735.326
-49.976,  	6600129.637
-49.976,  	6700959.116
-54.113,  	12539853.212
-54.115,  	12414158.929
-54.113,  	11815046.882
-54.112,  	11436400.621
-54.113,  	11555660.561
-54.117,  	11536664.955
-54.117,  	11362338.663
-54.111,  	11157611.840
-54.110,  	11716423.786
-54.107,  	12031093.453
-54.109,  	12184267.097
-59.121,  	17812532.608
-59.110,  	18063155.064
-59.102,  	18652031.842
-59.099,  	17764439.371
-59.101,  	18818746.463
-59.098,  	19273538.578
-59.093,  	19351483.036
