Model,MDO3034
Firmware Version,1.08

Waveform Type,ANALOG,,,
-4.782000e-03,-0.004375,19.9875,1.41828,4.11375
-4.780000e-03,-0.004375,19.9875,1.41016,4.11016
-4.778000e-03,-0.0028125,19.9875,1.42375,4.11172
-4.776000e-03,-0.0034375,19.9875,1.43125,4.10719
-4.774000e-03,-0.0028125,19.9875,1.41375,4.11687
-4.772000e-03,-0.00515625,19.9875,1.42719,4.10703
-4.770000e-03,-0.00234375,19.9875,1.42688,4.11219
-4.768000e-03,-0.0009375,19.9875,1.43547,4.11734
-4.766000e-03,-0.00140625,19.9875,1.42656,4.11359
-4.764000e-03,-0.0025,19.9875,1.42063,4.11234
-4.762000e-03,-0.00359375,19.9875,1.42797,4.11484
-4.760000e-03,-0.0025,19.9875,1.41547,4.11453
-4.758000e-03,-0.00125,19.9875,1.41766,4.11313
-4.756000e-03,-0.00421875,19.9875,1.42516,4.10406
-4.754000e-03,-0.00359375,19.9875,1.41766,4.10203
-4.752000e-03,-0.00453125,19.9875,1.41891,4.11016
-4.750000e-03,-0.004375,19.9875,1.42641,4.09469
-4.748000e-03,-0.00625,19.9875,1.42922,4.11422
-4.746000e-03,-0.00375,19.9875,1.42953,4.10906
-4.744000e-03,-0.005,19.9875,1.42484,4.10594
-4.742000e-03,-0.00515625,19.9875,1.42766,4.11672
-4.740000e-03,-0.0034375,19.9875,1.42578,4.10812
-4.738000e-03,-0.00515625,19.9875,1.43359,4.11172
-4.736000e-03,-0.001875,19.9875,1.41953,4.10953
-4.734000e-03,-0.00203125,19.9875,1.4225,4.11219
-4.732000e-03,-0.00125,19.9875,1.42203,4.10469
-4.730000e-03,-0.00125,19.9875,1.42359,4.11562
-4.728000e-03,-0.00765625,19.9875,1.43219,4.10375
-4.726000e-03,-0.00171875,19.9875,1.43078,4.10969
-4.724000e-03,0.00015625,19.9875,1.43391,4.11
-4.722000e-03,-0.0040625,19.9875,1.41688,4.11813
-4.720000e-03,-0.0028125,19.9875,1.42781,4.10734
-4.718000e-03,-0.00328125,19.9875,1.425,4.10094
-4.716000e-03,-0.00546875,19.9875,1.41234,4.11187
-4.714000e-03,-0.004375,19.9875,1.42266,4.11828
-4.712000e-03,-0.00203125,19.9875,1.40875,4.11687
-4.710000e-03,-0.0028125,19.9875,1.42344,4.10828
-4.708000e-03,-0.0059375,19.9875,1.42953,4.10641
-4.706000e-03,-0.00484375,19.9875,1.43063,4.10844
-4.704000e-03,-0.00203125,19.9875,1.42562,4.11391
-4.702000e-03,-0.0071875,19.9875,1.42469,4.115
-4.700000e-03,-0.00515625,19.9875,1.415,4.11047
-4.698000e-03,-0.00296875,19.9875,1.43125,4.10547
-4.696000e-03,-0.00703125,19.9875,1.42297,4.10484
-4.694000e-03,-0.001875,19.9875,1.4175,4.11578
-4.692000e-03,-0.003125,19.9875,1.41797,4.10266
-4.690000e-03,-0.008125,19.9875,1.42109,4.11797
-4.688000e-03,-0.005625,19.9875,1.42891,4.10906
-4.686000e-03,-0.00328125,19.9875,1.43063,4.10312
-4.684000e-03,-0.0015625,19.9875,1.42609,4.11422
-4.682000e-03,-0.00015625,19.9875,1.4275,4.105
-4.680000e-03,-0.0034375,19.9875,1.41875,4.09844
-4.678000e-03,-0.005,19.9875,1.41859,4.11187
-4.676000e-03,-0.0015625,19.9875,1.41953,4.10328
-4.674000e-03,-0.0071875,19.9875,1.42344,4.11281
-4.672000e-03,-0.0075,19.9875,1.41516,4.11172
-4.670000e-03,-0.0025,19.9875,1.42609,4.10234
-4.668000e-03,-0.00171875,19.9875,1.42375,4.11219
-4.666000e-03,-0.0046875,19.9875,1.41922,4.09844
-4.664000e-03,-0.004375,19.9875,1.42453,4.11
-4.662000e-03,-0.00328125,19.9875,1.41984,4.11328
-4.660000e-03,-0.000625,19.9875,1.42234,4.11391
-4.658000e-03,-0.00015625,19.9875,1.42063,4.10891
-4.656000e-03,-0.00390625,19.9875,1.42453,4.10984
-4.654000e-03,-0.005625,19.9875,1.41656,4.11344
-4.652000e-03,0.00109375,19.9875,1.42922,4.10016
-4.650000e-03,-0.00296875,19.9875,1.425,4.11422
-4.648000e-03,-0.00359375,19.9875,1.42719,4.11141
-4.646000e-03,0.00046875,19.9875,1.43109,4.09766
-4.644000e-03,-0.00109375,19.9875,1.42578,4.10906
-4.642000e-03,-0.0071875,19.9875,1.42297,4.11031
-4.640000e-03,-0.00234375,19.9875,1.42953,4.10969
-4.638000e-03,-0.005,19.9875,1.42156,4.10266
-4.636000e-03,-0.0071875,19.9875,1.41156,4.10938
-4.634000e-03,-0.00359375,19.9875,1.42703,4.11813
-4.632000e-03,-0.004375,19.9875,1.42234,4.11422
-4.630000e-03,-0.00203125,19.9875,1.42172,4.11266
-4.628000e-03,-0.0028125,19.9875,1.41953,4.10891
-4.626000e-03,-0.0053125,19.9875,1.42797,4.11172
-4.624000e-03,-0.0034375,19.9875,1.425,4.09875
-4.622000e-03,-0.00359375,19.9875,1.41766,4.1075
-4.620000e-03,-0.00125,19.9875,1.425,4.11375
-4.618000e-03,-0.00703125,19.9875,1.41359,4.10594
-4.616000e-03,-0.0034375,19.9875,1.42297,4.11406
-4.614000e-03,-0.00203125,19.9875,1.4275,4.10641
-4.612000e-03,-0.0015625,19.9875,1.42312,4.11016
-4.610000e-03,-0.00171875,19.9875,1.42297,4.11328
-4.608000e-03,-0.00140625,19.9875,1.42156,4.10875
-4.606000e-03,-0.00171875,19.9875,1.41875,4.10516
-4.604000e-03,-0.00421875,19.9875,1.43406,4.11516
-4.602000e-03,-0.004375,19.9875,1.41641,4.10625
-4.600000e-03,-0.004375,19.9875,1.42156,4.1025
-4.598000e-03,-0.0059375,19.9875,1.42453,4.10016
-4.596000e-03,-0.00453125,19.9875,1.41813,4.10984
-4.594000e-03,-0.003125,19.9875,1.42406,4.10938
-4.592000e-03,-0.00125,19.9875,1.41922,4.10359
-4.590000e-03,-0.00421875,19.9875,1.42844,4.11062
-4.588000e-03,-0.005,19.9875,1.43156,4.11047
-4.586000e-03,-0.00359375,19.9875,1.42719,4.11813
-4.584000e-03,-0.003125,19.9875,1.42375,4.10469
-4.582000e-03,-0.00546875,19.9875,1.41609,4.11047
-4.580000e-03,0.0009375,19.9875,1.42391,4.10062
-4.578000e-03,-0.00125,19.9875,1.41641,4.10562
-4.576000e-03,-0.00359375,19.9875,1.42828,4.11406
-4.574000e-03,-0.00359375,19.9875,1.42672,4.115
-4.572000e-03,-0.00375,19.9875,1.41906,4.11281
-4.570000e-03,-0.00359375,19.9875,1.42156,4.11391
-4.568000e-03,-0.005625,19.9875,1.42234,4.10797
-4.566000e-03,-0.00203125,19.9875,1.43375,4.11281
-4.564000e-03,-0.00296875,19.9875,1.42703,4.11125
-4.562000e-03,-0.006875,19.9875,1.42281,4.11531
-4.560000e-03,-0.00265625,19.9875,1.41984,4.11281
-4.558000e-03,0.00078125,19.9875,1.41422,4.10594
-4.556000e-03,-0.004375,19.9875,1.42734,4.11078
-4.554000e-03,-0.0025,19.9875,1.41906,4.10719
-4.552000e-03,-0.00578125,19.9875,1.42234,4.105
-4.550000e-03,-0.00296875,19.9875,1.42437,4.10375
-4.548000e-03,-0.00578125,19.9875,1.41781,4.10656
-4.546000e-03,-0.00265625,19.9875,1.41516,4.10766
-4.544000e-03,-0.00453125,19.9875,1.42703,4.10969
-4.542000e-03,-0.00046875,19.9875,1.41953,4.11094
-4.540000e-03,-0.00296875,19.9875,1.42109,4.11187
-4.538000e-03,-0.00375,19.9875,1.41953,4.10922
-4.536000e-03,-0.0040625,19.9875,1.43547,4.11844
-4.534000e-03,-0.00109375,19.9875,1.42063,4.10562
-4.532000e-03,-0.008125,19.9875,1.43172,4.11047
-4.530000e-03,-0.0034375,19.9875,1.4225,4.10594
-4.528000e-03,-0.0053125,19.9875,1.42,4.11266
-4.526000e-03,-0.0040625,19.9875,1.42406,4.11266
-4.524000e-03,-0.00375,19.9875,1.42453,4.11156
-4.522000e-03,-0.00078125,19.9875,1.42094,4.10562
-4.520000e-03,-0.0003125,19.9875,1.40797,4.11203
-4.518000e-03,-0.0028125,19.9875,1.42625,4.10687
-4.516000e-03,-0.00546875,19.9875,1.42641,4.11703
-4.514000e-03,-0.00140625,19.9875,1.42406,4.11109
-4.512000e-03,-0.0065625,19.9875,1.42141,4.09953
-4.510000e-03,-0.00359375,19.9875,1.43156,4.11344
-4.508000e-03,-0.0009375,19.9875,1.42594,4.11094
-4.506000e-03,-0.00359375,19.9875,1.43266,4.11297
-4.504000e-03,-0.00734375,19.9875,1.42734,4.11203
-4.502000e-03,-0.00125,19.9875,1.42094,4.10687
-4.500000e-03,-0.00078125,19.9875,1.41797,4.11703
-4.498000e-03,-0.00265625,19.9875,1.42922,4.095
-4.496000e-03,-0.00640625,19.9875,1.43,4.09734
-4.494000e-03,-0.0009375,19.9875,1.41938,4.10922
-4.492000e-03,-0.00234375,19.9875,1.42031,4.12391
-4.490000e-03,0,19.9875,1.42188,4.10953
-4.488000e-03,-0.00359375,19.9875,1.42328,4.11797
-4.486000e-03,-0.00359375,19.9875,1.42688,4.10891
-4.484000e-03,-0.00265625,19.9875,1.43203,4.10953
-4.482000e-03,-0.00984375,19.9875,1.42063,4.10547
-4.480000e-03,-0.00265625,19.9875,1.42594,4.10875
-4.478000e-03,-0.0040625,19.9875,1.42828,4.10281
-4.476000e-03,-0.00515625,19.9875,1.41938,4.10906
-4.474000e-03,-0.0034375,19.9875,1.42219,4.11437
-4.472000e-03,0.000625,19.9875,1.42609,4.11281
-4.470000e-03,-0.003125,19.9875,1.42766,4.09844
-4.468000e-03,-0.00640625,19.9875,1.42234,4.10703
-4.466000e-03,-0.0003125,19.9875,1.42172,4.11813
-4.464000e-03,-0.00109375,19.9875,1.43078,4.10844
-4.462000e-03,-0.00734375,19.9875,1.42188,4.10906
-4.460000e-03,-0.00390625,19.9875,1.42266,4.11344
-4.458000e-03,-0.00359375,19.9875,1.41453,4.09844
-4.456000e-03,-0.0059375,19.9875,1.42359,4.11703
-4.454000e-03,-0.00828125,19.9875,1.42,4.10844
-4.452000e-03,-0.0034375,19.9875,1.41484,4.10187
-4.450000e-03,0,19.9875,1.42547,4.10875
-4.448000e-03,-0.00609375,19.9875,1.42484,4.10969
-4.446000e-03,-0.0009375,19.9875,1.4325,4.115
-4.444000e-03,0.00109375,19.9875,1.42766,4.10859
-4.442000e-03,-0.00296875,19.9875,1.41953,4.10781
-4.440000e-03,-0.0025,19.9875,1.42734,4.10859
-4.438000e-03,-0.00078125,19.9875,1.42562,4.11953
-4.436000e-03,-0.00421875,19.9875,1.42703,4.11313
-4.434000e-03,-0.0078125,19.9875,1.41688,4.10578
-4.432000e-03,-0.0040625,19.9875,1.41719,4.11062
-4.430000e-03,0.00015625,19.9875,1.42813,4.10281
-4.428000e-03,-0.0015625,19.9875,1.42516,4.11062
-4.426000e-03,-0.00453125,19.9875,1.42844,4.11125
-4.424000e-03,-0.00171875,19.9875,1.42781,4.11359
-4.422000e-03,-0.00171875,19.9875,1.43109,4.10844
-4.420000e-03,-0.00296875,19.9875,1.42781,4.11
-4.418000e-03,-0.0015625,19.9875,1.43172,4.10531
-4.416000e-03,-0.00265625,19.9875,1.42437,4.10953
-4.414000e-03,-0.0021875,19.9875,1.43672,4.11031
-4.412000e-03,-0.0021875,19.9875,1.41734,4.11687
-4.410000e-03,0.0003125,19.9875,1.42562,4.10453
-4.408000e-03,0.0003125,19.9875,1.42234,4.10375
-4.406000e-03,-0.0025,19.9875,1.42969,4.10984
-4.404000e-03,-0.00265625,19.9875,1.4225,4.10453
-4.402000e-03,-0.0021875,19.9875,1.42297,4.10594
-4.400000e-03,-0.00265625,19.9875,1.42109,4.11313
-4.398000e-03,0.0003125,19.9875,1.42219,4.12266
-4.396000e-03,-0.0059375,19.9875,1.42297,4.10625
-4.394000e-03,-0.00265625,19.9875,1.43406,4.10281
-4.392000e-03,-0.000625,19.9875,1.42578,4.11672
-4.390000e-03,-0.001875,19.9875,1.43031,4.10891
-4.388000e-03,-0.0015625,19.9875,1.42562,4.11484
-4.386000e-03,-0.00421875,19.9875,1.42156,4.10797
-4.384000e-03,-0.0103125,19.9875,1.43016,4.11125
-4.382000e-03,-0.00171875,19.9875,1.42078,4.11047
-4.380000e-03,-0.00265625,19.9875,1.4275,4.10844
-4.378000e-03,-0.0034375,19.9875,1.41953,4.11328
-4.376000e-03,-0.00296875,19.9875,1.42734,4.10875
-4.374000e-03,-0.005625,19.9875,1.42672,4.11906
-4.372000e-03,-0.0078125,19.9875,1.42406,4.11156
-4.370000e-03,-0.0028125,19.9875,1.42234,4.11172
-4.368000e-03,-0.00234375,19.9875,1.41516,4.10578
-4.366000e-03,-0.00296875,19.9875,1.42266,4.11266
-4.364000e-03,-0.00359375,19.9875,1.42453,4.11359
-4.362000e-03,-0.00328125,19.9875,1.43219,4.10453
-4.360000e-03,-0.00109375,19.9875,1.4225,4.10484
-4.358000e-03,-0.00359375,19.9875,1.42672,4.10844
-4.356000e-03,-0.00203125,19.9875,1.42156,4.10812
-4.354000e-03,-0.0025,19.9875,1.42484,4.11625
-4.352000e-03,-0.001875,19.9875,1.42594,4.115
-4.350000e-03,-0.0021875,19.9875,1.41766,4.11047
-4.348000e-03,-0.00515625,19.9875,1.42234,4.10906
-4.346000e-03,-0.00609375,19.9875,1.4225,4.11234
-4.344000e-03,-0.00578125,19.9875,1.42938,4.11531
-4.342000e-03,-0.0059375,19.9875,1.42188,4.11281
-4.340000e-03,-0.00828125,19.9875,1.42672,4.10422
-4.338000e-03,-0.00234375,19.9875,1.41922,4.11109
-4.336000e-03,-0.00125,19.9875,1.41734,4.10984
-4.334000e-03,-0.0053125,19.9875,1.42781,4.10781
-4.332000e-03,-0.00171875,19.9875,1.42063,4.11187
-4.330000e-03,-0.00546875,19.9875,1.42359,4.11
-4.328000e-03,-0.003125,19.9875,1.42938,4.10469
-4.326000e-03,-0.00375,19.9875,1.41406,4.11234
-4.324000e-03,-0.003125,19.9875,1.42656,4.11937
-4.322000e-03,-0.0053125,19.9875,1.42344,4.11094
-4.320000e-03,-0.00234375,19.9875,1.42875,4.11516
-4.318000e-03,-0.001875,19.9875,1.42594,4.10578
-4.316000e-03,-0.00078125,19.9875,1.42641,4.10891
-4.314000e-03,-0.000625,19.9875,1.41797,4.11234
-4.312000e-03,-0.00046875,19.9875,1.425,4.10641
-4.310000e-03,-0.00265625,19.9875,1.43047,4.10344
-4.308000e-03,-0.00546875,19.9875,1.42172,4.11187
-4.306000e-03,-0.00671875,19.9875,1.42094,4.11156
-4.304000e-03,-0.0040625,19.9875,1.425,4.11328
-4.302000e-03,-0.0021875,19.9875,1.42906,4.10969
-4.300000e-03,-0.00703125,19.9875,1.425,4.10547
-4.298000e-03,-0.00203125,19.9875,1.42906,4.10781
-4.296000e-03,-0.00359375,19.9875,1.43063,4.11609
-4.294000e-03,-0.00125,19.9875,1.41797,4.11641
-4.292000e-03,-0.00390625,19.9875,1.42391,4.11781
-4.290000e-03,-0.0040625,19.9875,1.42844,4.11516
-4.288000e-03,-0.00421875,19.9875,1.4275,4.11156
-4.286000e-03,-0.00328125,19.9875,1.42297,4.1025
-4.284000e-03,-0.00921875,19.9875,1.42859,4.11266
-4.282000e-03,-0.000625,19.9875,1.42391,4.1075
-4.280000e-03,-0.00234375,19.9875,1.42266,4.11203
-4.278000e-03,-0.0003125,19.9875,1.42547,4.11453
-4.276000e-03,-0.00578125,19.9875,1.42688,4.10703
-4.274000e-03,-0.0021875,19.9875,1.42781,4.10531
-4.272000e-03,-0.0025,19.9875,1.42359,4.11797
-4.270000e-03,-0.00265625,19.9875,1.42406,4.10609
-4.268000e-03,-0.00359375,19.9875,1.425,4.10562
-4.266000e-03,-0.00578125,19.9875,1.43437,4.10516
-4.264000e-03,-0.00546875,19.9875,1.43063,4.11937
-4.262000e-03,-0.0028125,19.9875,1.42078,4.11125
-4.260000e-03,-0.0009375,19.9875,1.42672,4.11016
-4.258000e-03,-0.00203125,19.9875,1.43141,4.11625
-4.256000e-03,-0.00609375,19.9875,1.42172,4.11078
-4.254000e-03,-0.00984375,19.9875,1.43828,4.11422
-4.252000e-03,-0.00203125,19.9875,1.41719,4.11203
-4.250000e-03,-0.003125,19.9875,1.43141,4.11
-4.248000e-03,0.00015625,19.9875,1.42359,4.10781
-4.246000e-03,-0.0025,19.9875,1.41984,4.10203
-4.244000e-03,-0.00578125,19.9875,1.42641,4.10141
-4.242000e-03,-0.00265625,19.9875,1.42172,4.10984
-4.240000e-03,-0.00171875,19.9875,1.42375,4.10687
-4.238000e-03,-0.00078125,19.9875,1.42859,4.11281
-4.236000e-03,-0.0103125,19.9875,1.41781,4.10422
-4.234000e-03,-0.0040625,19.9875,1.42297,4.10281
-4.232000e-03,-0.00125,19.9875,1.42813,4.10281
-4.230000e-03,-0.0040625,19.9875,1.41344,4.10812
-4.228000e-03,-0.00234375,19.9875,1.42562,4.10625
-4.226000e-03,-0.00171875,19.9875,1.43141,4.10516
-4.224000e-03,0.0025,19.9875,1.42047,4.10906
-4.222000e-03,-0.00328125,19.9875,1.41938,4.09391
-4.220000e-03,-0.0009375,19.9875,1.41484,4.10219
-4.218000e-03,-0.00609375,19.9875,1.42594,4.11094
-4.216000e-03,-0.003125,19.9875,1.42516,4.10531
-4.214000e-03,-0.0059375,19.9875,1.43047,4.11547
-4.212000e-03,-0.00640625,19.9875,1.42703,4.11266
-4.210000e-03,0.00078125,19.9875,1.42219,4.10734
-4.208000e-03,-0.00421875,19.9875,1.42984,4.11016
-4.206000e-03,-0.006875,19.9875,1.41922,4.10984
-4.204000e-03,-0.004375,19.9875,1.42766,4.11313
-4.202000e-03,0.00203125,19.9875,1.42172,4.10875
-4.200000e-03,-0.001875,19.9875,1.42375,4.10812
-4.198000e-03,-0.0015625,19.9875,1.42078,4.10875
-4.196000e-03,-0.0025,19.9875,1.43078,4.11422
-4.194000e-03,-0.0015625,19.9875,1.42828,4.10922
-4.192000e-03,-0.004375,19.9875,1.42125,4.11266
-4.190000e-03,-0.00703125,19.9875,1.42594,4.10422
-4.188000e-03,-0.0028125,19.9875,1.42047,4.11672
-4.186000e-03,-0.00234375,19.9875,1.42734,4.11187
-4.184000e-03,-0.00703125,19.9875,1.42,4.10594
-4.182000e-03,-0.00125,19.9875,1.42766,4.1125
-4.180000e-03,-0.0053125,19.9875,1.42875,4.10953
-4.178000e-03,-0.00203125,19.9875,1.41453,4.10953
-4.176000e-03,-0.00328125,19.9875,1.42281,4.11406
-4.174000e-03,-0.005,19.9875,1.42766,4.11359
-4.172000e-03,-0.00359375,19.9875,1.42391,4.11219
-4.170000e-03,-0.0046875,19.9875,1.4225,4.10797
-4.168000e-03,-0.00625,19.9875,1.42969,4.10797
-4.166000e-03,-0.00125,19.9875,1.42625,4.10938
-4.164000e-03,-0.00125,19.9875,1.42562,4.10625
-4.162000e-03,-0.0015625,19.9875,1.41922,4.11281
-4.160000e-03,0.00046875,19.9875,1.4225,4.12078
-4.158000e-03,-0.00375,19.9875,1.43063,4.10453
-4.156000e-03,-0.0028125,19.9875,1.43141,4.10687
-4.154000e-03,-0.00296875,19.9875,1.42422,4.10891
-4.152000e-03,-0.00328125,19.9875,1.43156,4.11047
-4.150000e-03,-0.003125,19.9875,1.42578,4.11359
-4.148000e-03,-0.004375,19.9875,1.42938,4.10859
-4.146000e-03,-0.0025,19.9875,1.42047,4.11109
-4.144000e-03,-0.00375,19.9875,1.41813,4.10891
-4.142000e-03,-0.0025,19.9875,1.42281,4.10641
-4.140000e-03,0.00046875,19.9875,1.42484,4.10938
-4.138000e-03,-0.00421875,19.9875,1.42125,4.10578
-4.136000e-03,-0.0040625,19.9875,1.41688,4.11406
-4.134000e-03,0.00109375,19.9875,1.42531,4.10062
-4.132000e-03,-0.00171875,19.9875,1.42609,4.11281
-4.130000e-03,-0.0025,19.9875,1.43031,4.11422
-4.128000e-03,-0.00453125,19.9875,1.42328,4.10531
-4.126000e-03,-0.00546875,19.9875,1.42609,4.10781
-4.124000e-03,-0.0015625,19.9875,1.42688,4.11187
-4.122000e-03,-0.00171875,19.9875,1.43016,4.10469
-4.120000e-03,-0.0040625,19.9875,1.42969,4.10875
-4.118000e-03,-0.00359375,19.9875,1.43047,4.11062
-4.116000e-03,-0.0053125,19.9875,1.42281,4.10453
-4.114000e-03,-0.00265625,19.9875,1.42719,4.11813
-4.112000e-03,-0.00484375,19.9875,1.41594,4.10562
-4.110000e-03,-0.0028125,19.9875,1.42359,4.10859
-4.108000e-03,-0.00125,19.9875,1.42125,4.10812
-4.106000e-03,-0.00390625,19.9875,1.41594,4.10922
-4.104000e-03,-0.00546875,19.9875,1.41875,4.10578
-4.102000e-03,-0.0028125,19.9875,1.42641,4.11469
-4.100000e-03,-0.00375,19.9875,1.42625,4.10484
-4.098000e-03,-0.00328125,19.9875,1.42922,4.10734
-4.096000e-03,-0.00390625,19.9875,1.42094,4.10906
-4.094000e-03,-0.00171875,19.9875,1.42969,4.10187
-4.092000e-03,-0.00609375,19.9875,1.42875,4.11547
-4.090000e-03,-0.0065625,19.9875,1.42516,4.10687
-4.088000e-03,-0.00546875,19.9875,1.41938,4.11547
-4.086000e-03,-0.0003125,19.9875,1.41828,4.11813
-4.084000e-03,-0.00171875,19.9875,1.41984,4.11406
-4.082000e-03,-0.0071875,19.9875,1.41688,4.11359
-4.080000e-03,-0.00453125,19.9875,1.43203,4.10875
-4.078000e-03,-0.00109375,19.9875,1.42719,4.10969
-4.076000e-03,-0.00015625,19.9875,1.43469,4.10781
-4.074000e-03,-0.00640625,19.9875,1.43047,4.11047
-4.072000e-03,-0.00859375,19.9875,1.42437,4.10031
-4.070000e-03,-0.00390625,19.9875,1.42281,4.11141
-4.068000e-03,-0.0034375,19.9875,1.40953,4.10266
-4.066000e-03,-0.00265625,19.9875,1.41641,4.12016
-4.064000e-03,-0.00375,19.9875,1.42469,4.10531
-4.062000e-03,-0.00578125,19.9875,1.42844,4.11562
-4.060000e-03,-0.00140625,19.9875,1.41641,4.11719
-4.058000e-03,-0.0053125,19.9875,1.42359,4.10734
-4.056000e-03,-0.00453125,19.9875,1.4325,4.1075
-4.054000e-03,-0.00578125,19.9875,1.43312,4.10984
-4.052000e-03,-0.0059375,19.9875,1.43281,4.10531
-4.050000e-03,-0.00484375,19.9875,1.42063,4.11234
-4.048000e-03,-0.0021875,19.9875,1.41688,4.10812
-4.046000e-03,-0.00046875,19.9875,1.42609,4.11203
-4.044000e-03,-0.00671875,19.9875,1.4275,4.11172
-4.042000e-03,-0.0015625,19.9875,1.43281,4.10281
-4.040000e-03,-0.004375,19.9875,1.425,4.11125
-4.038000e-03,-0.00421875,19.9875,1.41953,4.10312
-4.036000e-03,-0.0009375,19.9875,1.42641,4.10594
-4.034000e-03,-0.00015625,19.9875,1.42,4.10703
-4.032000e-03,-0.0071875,19.9875,1.42547,4.10922
-4.030000e-03,-0.00578125,19.9875,1.42312,4.11313
-4.028000e-03,-0.00203125,19.9875,1.42578,4.10578
-4.026000e-03,-0.00296875,19.9875,1.42141,4.11828
-4.024000e-03,-0.005,19.9875,1.42516,4.11328
-4.022000e-03,-0.000625,19.9875,1.42703,4.11344
-4.020000e-03,-0.005625,19.9875,1.42109,4.10641
-4.018000e-03,0.0003125,19.9875,1.42203,4.11187
-4.016000e-03,-0.00546875,19.9875,1.42672,4.12016
-4.014000e-03,-0.00515625,19.9875,1.42109,4.12594
-4.012000e-03,-0.0101563,19.9875,1.42766,4.10281
-4.010000e-03,-0.00453125,19.9875,1.42953,4.10687
-4.008000e-03,-0.0021875,19.9875,1.42594,4.11437
-4.006000e-03,-0.00453125,19.9875,1.4275,4.09359
-4.004000e-03,-0.001875,19.9875,1.42859,4.1125
-4.002000e-03,-0.00140625,19.9875,1.43406,4.11
-4.000000e-03,-0.00578125,19.9875,1.42188,4.11016
-3.998000e-03,-0.0028125,19.9875,1.42484,4.10719
-3.996000e-03,-0.0034375,19.9875,1.42766,4.10812
-3.994000e-03,0.00046875,19.9875,1.42672,4.11203
-3.992000e-03,-0.0021875,19.9875,1.42688,4.10703
-3.990000e-03,-0.0009375,19.9875,1.43375,4.10938
-3.988000e-03,-0.00671875,19.9875,1.42906,4.10641
-3.986000e-03,-0.00640625,19.9875,1.41875,4.10875
-3.984000e-03,-0.004375,19.9875,1.42312,4.10734
-3.982000e-03,-0.00109375,19.9875,1.42094,4.10781
-3.980000e-03,-0.00171875,19.9875,1.41531,4.10859
-3.978000e-03,-0.0028125,19.9875,1.42969,4.10594
-3.976000e-03,-0.00328125,19.9875,1.43203,4.09844
-3.974000e-03,-0.00375,19.9875,1.43156,4.10844
-3.972000e-03,-0.003125,19.9875,1.42453,4.11281
-3.970000e-03,-0.0015625,19.9875,1.43031,4.1025
-3.968000e-03,-0.001875,19.9875,1.41844,4.10891
-3.966000e-03,-0.000625,19.9875,1.42828,4.10656
-3.964000e-03,-0.00421875,19.9875,1.43547,4.10328
-3.962000e-03,-0.00078125,19.9875,1.41938,4.10859
-3.960000e-03,-0.00125,19.9875,1.42344,4.10578
-3.958000e-03,-0.00515625,19.9875,1.43359,4.10766
-3.956000e-03,-0.001875,19.9875,1.42484,4.09859
-3.954000e-03,-0.00390625,19.9875,1.41672,4.11297
-3.952000e-03,-0.00234375,19.9875,1.43625,4.09859
-3.950000e-03,-0.0053125,19.9875,1.42656,4.10391
-3.948000e-03,-0.00203125,19.9875,1.42344,4.10984
-3.946000e-03,-0.00515625,19.9875,1.43219,4.10672
-3.944000e-03,-0.0028125,19.9875,1.42031,4.10344
-3.942000e-03,-0.00171875,19.9875,1.42453,4.11281
-3.940000e-03,-0.00359375,19.9875,1.41953,4.10578
-3.938000e-03,-0.0078125,19.9875,1.41781,4.11516
-3.936000e-03,-0.0046875,19.9875,1.425,4.11078
-3.934000e-03,-0.0040625,19.9875,1.43328,4.10969
-3.932000e-03,-0.0078125,19.9875,1.42562,4.11422
-3.930000e-03,0.00109375,19.9875,1.43375,4.10953
-3.928000e-03,-0.004375,19.9875,1.42063,4.10406
-3.926000e-03,-0.000625,19.9875,1.42688,4.11031
-3.924000e-03,-0.00375,19.9875,1.41984,4.10547
-3.922000e-03,-0.0028125,19.9875,1.42375,4.10875
-3.920000e-03,-0.00234375,19.9875,1.42562,4.10844
-3.918000e-03,-0.00234375,19.9875,1.42641,4.10172
-3.916000e-03,-0.0015625,19.9875,1.42469,4.10047
-3.914000e-03,-0.0025,19.9875,1.42078,4.10672
-3.912000e-03,-0.00453125,19.9875,1.43078,4.11172
-3.910000e-03,-0.0003125,19.9875,1.43391,4.105
-3.908000e-03,-0.003125,19.9875,1.42703,4.105
-3.906000e-03,-0.01125,19.9875,1.43172,4.11672
-3.904000e-03,-0.00203125,19.9875,1.42813,4.11641
-3.902000e-03,-0.0053125,19.9875,1.42703,4.10703
-3.900000e-03,-0.00171875,19.9875,1.41922,4.12156
-3.898000e-03,-0.00640625,19.9875,1.425,4.10938
-3.896000e-03,-0.00515625,19.9875,1.42641,4.10891
-3.894000e-03,-0.001875,19.9875,1.42641,4.10906
-3.892000e-03,-0.0009375,19.9875,1.42047,4.09656
-3.890000e-03,-0.00359375,19.9875,1.41953,4.11281
-3.888000e-03,0.00140625,19.9875,1.42781,4.11281
-3.886000e-03,-0.00375,19.9875,1.43016,4.10922
-3.884000e-03,-0.00390625,19.9875,1.41859,4.10375
-3.882000e-03,-0.00421875,19.9875,1.43188,4.11234
-3.880000e-03,-0.003125,19.9875,1.42063,4.11
-3.878000e-03,-0.0021875,19.9875,1.41875,4.10938
-3.876000e-03,0.00296875,19.9875,1.42875,4.10516
-3.874000e-03,-0.00375,19.9875,1.43016,4.10797
-3.872000e-03,-0.00453125,19.9875,1.43063,4.12141
